# round	mode	threads	workers	kind	index	value_us	collections
2	checked	8	7	reset	85	48.902	1
2	checked	8	7	reset	86	48.051	1
2	checked	8	7	reset	87	42.761	1
2	checked	8	7	reset	88	41.619	1
2	checked	8	7	reset	89	40.336	1
2	checked	8	7	reset	90	41.578	1
2	checked	8	7	reset	91	40.537	1
2	checked	8	7	reset	92	39.695	1
2	checked	8	7	reset	93	42.29	1
2	checked	8	7	reset	94	39.425	1
2	checked	8	7	reset	95	41.097	1
2	checked	8	7	reset	96	41.459	1
2	checked	8	7	reset	97	41.028	1
2	checked	8	7	reset	98	39.845	1
2	checked	8	7	reset	99	41.248	1
2	checked	8	7	reset	100	40.677	1
2	checked	8	7	reset	101	39.605	1
2	checked	8	7	reset	102	43.973	1
2	checked	8	7	reset	103	40.416	1
2	checked	8	7	reset	104	41.849	1
2	checked	8	7	reset	105	41.869	1
2	checked	8	7	reset	106	40.426	1
2	checked	8	7	reset	107	41.218	1
2	checked	8	7	reset	108	40.346	1
2	checked	8	7	reset	109	39.955	1
2	checked	8	7	reset	110	41.428	1
2	checked	8	7	reset	111	42.33	1
2	checked	8	7	reset	112	52.199	1
2	checked	8	7	reset	113	41.047	1
2	checked	8	7	reset	114	53.0	1
2	checked	8	7	reset	115	42.039	1
2	checked	8	7	reset	116	40.797	1
2	checked	8	7	reset	117	41.188	1
2	checked	8	7	reset	118	40.686	1
2	checked	8	7	reset	119	42.51	1
2	checked	8	7	reset	120	40.606	1
2	checked	8	7	reset	121	40.947	1
2	checked	8	7	reset	122	40.025	1
2	checked	8	7	reset	123	41.067	1
2	checked	8	7	reset	124	41.017	1
2	checked	8	7	reset	125	40.216	1
2	checked	8	7	reset	126	40.115	1
2	checked	8	7	reset	127	39.294	1
2	checked	8	7	reset	128	40.647	1
2	checked	8	7	reset	129	41.208	1
2	checked	8	7	reset	130	40.466	1
2	checked	8	7	reset	131	40.897	1
2	checked	8	7	reset	132	42.75	1
2	checked	8	7	reset	133	40.977	1
2	checked	8	7	reset	134	42.641	1
2	checked	8	7	reset	135	53.391	1
2	checked	8	7	reset	136	40.286	1
2	checked	8	7	reset	137	40.225	1
2	checked	8	7	reset	138	40.737	1
2	checked	8	7	reset	139	40.036	1
2	checked	8	7	reset	140	43.121	1
2	checked	8	7	reset	141	49.253	1
2	checked	8	7	reset	142	40.506	1
2	checked	8	7	reset	143	66.746	1
2	checked	8	7	reset	144	44.734	1
2	checked	8	7	reset	145	43.052	1
2	checked	8	7	reset	146	44.333	1
2	checked	8	7	reset	147	42.92	1
2	checked	8	7	reset	148	39.835	1
2	checked	8	7	reset	149	39.074	1
2	checked	8	7	reset	150	40.347	1
2	checked	8	7	reset	151	40.417	1
2	checked	8	7	reset	152	39.144	1
2	checked	8	7	reset	153	40.025	1
2	checked	8	7	reset	154	40.186	1
2	checked	8	7	reset	155	39.755	1
2	checked	8	7	reset	156	52.429	1
2	checked	8	7	reset	157	44.183	1
2	checked	8	7	reset	158	41.137	1
2	checked	8	7	reset	159	40.176	1
2	checked	8	7	reset	160	40.276	1
2	checked	8	7	reset	161	43.291	1
2	checked	8	7	reset	162	41.198	1
2	checked	8	7	reset	163	40.837	1
2	checked	8	7	reset	164	40.787	1
2	checked	8	7	reset	165	42.27	1
2	checked	8	7	reset	166	40.686	1
2	checked	8	7	reset	167	40.817	1
2	checked	8	7	reset	168	40.917	1
2	checked	8	7	reset	169	40.837	1
2	checked	8	7	reset	170	45.506	1
2	checked	8	7	reset	171	42.16	1
2	checked	8	7	reset	172	40.787	1
2	checked	8	7	reset	173	40.055	1
2	checked	8	7	reset	174	51.347	1
2	checked	8	7	reset	175	39.916	1
2	checked	8	7	reset	176	40.717	1
2	checked	8	7	reset	177	40.486	1
2	checked	8	7	reset	178	41.819	1
2	checked	8	7	reset	179	39.966	1
2	checked	8	7	reset	180	39.825	1
2	checked	8	7	reset	181	53.49	1
2	checked	8	7	reset	182	40.576	1
2	checked	8	7	reset	183	40.637	1
2	checked	8	7	reset	184	39.985	1
2	checked	8	7	reset	185	41.077	1
2	checked	8	7	reset	186	40.336	1
2	checked	8	7	reset	187	39.454	1
2	checked	8	7	reset	188	39.885	1
2	checked	8	7	reset	189	40.927	1
2	checked	8	7	reset	190	40.015	1
2	checked	8	7	reset	191	40.867	1
2	checked	8	7	reset	192	40.176	1
2	checked	8	7	reset	193	40.597	1
2	checked	8	7	reset	194	41.198	1
2	checked	8	7	reset	195	39.855	1
2	checked	8	7	reset	196	41.439	1
2	checked	8	7	reset	197	41.398	1
2	checked	8	7	reset	198	40.817	1
2	checked	8	7	reset	199	39.795	1
2	checked	8	7	reset	200	41.358	1
2	checked	8	7	stall	1	85.812	1
2	checked	8	7	stall	2	73.128	1
2	checked	8	7	stall	3	96.132	1
2	checked	8	7	stall	4	79.46	1
2	checked	8	7	stall	5	72.647	1
2	checked	8	7	stall	6	72.767	1
2	checked	8	7	stall	7	79.65	1
2	unsafe	8	7	reset	1	0.11	0
2	unsafe	8	7	reset	2	0.051	0
2	unsafe	8	7	reset	3	0.07	0
2	unsafe	8	7	reset	4	0.05	0
2	unsafe	8	7	reset	5	0.09	0
2	unsafe	8	7	reset	6	0.09	0
2	unsafe	8	7	reset	7	0.07	0
2	unsafe	8	7	reset	8	0.07	0
2	unsafe	8	7	reset	9	0.32	0
2	unsafe	8	7	reset	10	0.05	0
2	unsafe	8	7	reset	11	0.06	0
2	unsafe	8	7	reset	12	0.07	0
2	unsafe	8	7	reset	13	0.06	0
2	unsafe	8	7	reset	14	0.07	0
2	unsafe	8	7	reset	15	0.06	0
2	unsafe	8	7	reset	16	0.07	0
2	unsafe	8	7	reset	17	0.05	0
2	unsafe	8	7	reset	18	0.05	0
2	unsafe	8	7	reset	19	0.06	0
2	unsafe	8	7	reset	20	0.05	0
2	unsafe	8	7	reset	21	0.06	0
2	unsafe	8	7	reset	22	0.05	0
2	unsafe	8	7	reset	23	0.05	0
2	unsafe	8	7	reset	24	0.06	0
2	unsafe	8	7	reset	25	0.06	0
2	unsafe	8	7	reset	26	0.06	0
2	unsafe	8	7	reset	27	0.05	0
2	unsafe	8	7	reset	28	0.06	0
2	unsafe	8	7	reset	29	0.05	0
2	unsafe	8	7	reset	30	0.061	0
2	unsafe	8	7	reset	31	0.06	0
2	unsafe	8	7	reset	32	0.05	0
2	unsafe	8	7	reset	33	0.06	0
2	unsafe	8	7	reset	34	0.05	0
2	unsafe	8	7	reset	35	0.071	0
2	unsafe	8	7	reset	36	0.05	0
2	unsafe	8	7	reset	37	0.06	0
2	unsafe	8	7	reset	38	0.07	0
2	unsafe	8	7	reset	39	0.06	0
2	unsafe	8	7	reset	40	0.06	0
2	unsafe	8	7	reset	41	0.05	0
2	unsafe	8	7	reset	42	0.071	0
2	unsafe	8	7	reset	43	0.07	0
2	unsafe	8	7	reset	44	0.06	0
2	unsafe	8	7	reset	45	0.07	0
2	unsafe	8	7	reset	46	0.051	0
2	unsafe	8	7	reset	47	0.06	0
2	unsafe	8	7	reset	48	0.06	0
2	unsafe	8	7	reset	49	0.06	0
2	unsafe	8	7	reset	50	0.06	0
2	unsafe	8	7	reset	51	0.06	0
2	unsafe	8	7	reset	52	0.06	0
2	unsafe	8	7	reset	53	0.06	0
2	unsafe	8	7	reset	54	0.061	0
2	unsafe	8	7	reset	55	0.06	0
2	unsafe	8	7	reset	56	0.06	0
2	unsafe	8	7	reset	57	0.06	0
2	unsafe	8	7	reset	58	0.061	0
2	unsafe	8	7	reset	59	0.06	0
2	unsafe	8	7	reset	60	0.07	0
2	unsafe	8	7	reset	61	0.061	0
2	unsafe	8	7	reset	62	0.06	0
2	unsafe	8	7	reset	63	0.06	0
2	unsafe	8	7	reset	64	0.07	0
2	unsafe	8	7	reset	65	0.05	0
2	unsafe	8	7	reset	66	0.06	0
2	unsafe	8	7	reset	67	0.06	0
2	unsafe	8	7	reset	68	0.06	0
2	unsafe	8	7	reset	69	0.061	0
2	unsafe	8	7	reset	70	0.06	0
2	unsafe	8	7	reset	71	0.06	0
2	unsafe	8	7	reset	72	0.06	0
2	unsafe	8	7	reset	73	0.07	0
2	unsafe	8	7	reset	74	0.06	0
2	unsafe	8	7	reset	75	0.06	0
2	unsafe	8	7	reset	76	0.06	0
2	unsafe	8	7	reset	77	0.06	0
2	unsafe	8	7	reset	78	0.071	0
2	unsafe	8	7	reset	79	0.05	0
2	unsafe	8	7	reset	80	0.061	0
2	unsafe	8	7	reset	81	0.05	0
2	unsafe	8	7	reset	82	0.06	0
2	unsafe	8	7	reset	83	0.06	0
2	unsafe	8	7	reset	84	0.05	0
2	unsafe	8	7	reset	85	0.06	0
2	unsafe	8	7	reset	86	0.06	0
2	unsafe	8	7	reset	87	0.07	0
2	unsafe	8	7	reset	88	0.06	0
2	unsafe	8	7	reset	89	0.06	0
2	unsafe	8	7	reset	90	0.07	0
2	unsafe	8	7	reset	91	0.05	0
2	unsafe	8	7	reset	92	0.1	0
2	unsafe	8	7	reset	93	0.05	0
2	unsafe	8	7	reset	94	0.07	0
2	unsafe	8	7	reset	95	0.06	0
2	unsafe	8	7	reset	96	0.06	0
2	unsafe	8	7	reset	97	0.07	0
2	unsafe	8	7	reset	98	0.07	0
2	unsafe	8	7	reset	99	0.06	0
2	unsafe	8	7	reset	100	0.06	0
2	unsafe	8	7	reset	101	0.07	0
2	unsafe	8	7	reset	102	0.06	0
2	unsafe	8	7	reset	103	0.06	0
2	unsafe	8	7	reset	104	0.07	0
2	unsafe	8	7	reset	105	0.06	0
2	unsafe	8	7	reset	106	0.09	0
2	unsafe	8	7	reset	107	0.07	0
2	unsafe	8	7	reset	108	0.061	0
2	unsafe	8	7	reset	109	0.06	0
2	unsafe	8	7	reset	110	0.06	0
2	unsafe	8	7	reset	111	0.06	0
2	unsafe	8	7	reset	112	0.05	0
2	unsafe	8	7	reset	113	0.06	0
2	unsafe	8	7	reset	114	0.08	0
2	unsafe	8	7	reset	115	0.06	0
2	unsafe	8	7	reset	116	0.06	0
2	unsafe	8	7	reset	117	0.06	0
2	unsafe	8	7	reset	118	0.07	0
2	unsafe	8	7	reset	119	0.06	0
2	unsafe	8	7	reset	120	0.05	0
2	unsafe	8	7	reset	121	0.08	0
2	unsafe	8	7	reset	122	0.07	0
2	unsafe	8	7	reset	123	0.06	0
2	unsafe	8	7	reset	124	0.08	0
2	unsafe	8	7	reset	125	0.06	0
2	unsafe	8	7	reset	126	0.07	0
2	unsafe	8	7	reset	127	0.06	0
2	unsafe	8	7	reset	128	0.06	0
2	unsafe	8	7	reset	129	0.06	0
2	unsafe	8	7	reset	130	0.05	0
2	unsafe	8	7	reset	131	0.06	0
2	unsafe	8	7	reset	132	0.07	0
2	unsafe	8	7	reset	133	0.06	0
2	unsafe	8	7	reset	134	0.061	0
2	unsafe	8	7	reset	135	0.06	0
2	unsafe	8	7	reset	136	0.07	0
2	unsafe	8	7	reset	137	0.06	0
2	unsafe	8	7	reset	138	0.07	0
2	unsafe	8	7	reset	139	0.05	0
2	unsafe	8	7	reset	140	0.07	0
2	unsafe	8	7	reset	141	0.06	0
2	unsafe	8	7	reset	142	0.07	0
2	unsafe	8	7	reset	143	0.07	0
2	unsafe	8	7	reset	144	0.07	0
2	unsafe	8	7	reset	145	0.06	0
2	unsafe	8	7	reset	146	0.06	0
2	unsafe	8	7	reset	147	0.05	0
2	unsafe	8	7	reset	148	0.07	0
2	unsafe	8	7	reset	149	0.05	0
2	unsafe	8	7	reset	150	0.071	0
2	unsafe	8	7	reset	151	0.051	0
2	unsafe	8	7	reset	152	0.07	0
2	unsafe	8	7	reset	153	0.05	0
2	unsafe	8	7	reset	154	0.06	0
2	unsafe	8	7	reset	155	0.07	0
2	unsafe	8	7	reset	156	0.06	0
2	unsafe	8	7	reset	157	0.07	0
2	unsafe	8	7	reset	158	0.06	0
2	unsafe	8	7	reset	159	0.06	0
2	unsafe	8	7	reset	160	0.05	0
2	unsafe	8	7	reset	161	0.06	0
2	unsafe	8	7	reset	162	0.07	0
2	unsafe	8	7	reset	163	0.05	0
2	unsafe	8	7	reset	164	0.071	0
2	unsafe	8	7	reset	165	0.06	0
2	unsafe	8	7	reset	166	0.07	0
2	unsafe	8	7	reset	167	0.06	0
2	unsafe	8	7	reset	168	0.06	0
2	unsafe	8	7	reset	169	0.06	0
2	unsafe	8	7	reset	170	0.05	0
2	unsafe	8	7	reset	171	0.061	0
2	unsafe	8	7	reset	172	0.06	0
2	unsafe	8	7	reset	173	0.05	0
2	unsafe	8	7	reset	174	0.07	0
2	unsafe	8	7	reset	175	0.06	0
2	unsafe	8	7	reset	176	0.06	0
2	unsafe	8	7	reset	177	0.05	0
2	unsafe	8	7	reset	178	0.071	0
2	unsafe	8	7	reset	179	0.07	0
2	unsafe	8	7	reset	180	0.06	0
2	unsafe	8	7	reset	181	0.091	0
2	unsafe	8	7	reset	182	0.05	0
2	unsafe	8	7	reset	183	0.06	0
2	unsafe	8	7	reset	184	0.05	0
2	unsafe	8	7	reset	185	0.06	0
2	unsafe	8	7	reset	186	0.06	0
2	unsafe	8	7	reset	187	0.051	0
2	unsafe	8	7	reset	188	0.07	0
2	unsafe	8	7	reset	189	0.05	0
2	unsafe	8	7	reset	190	0.05	0
2	unsafe	8	7	reset	191	0.05	0
2	unsafe	8	7	reset	192	0.05	0
2	unsafe	8	7	reset	193	0.07	0
2	unsafe	8	7	reset	194	0.05	0
2	unsafe	8	7	reset	195	0.061	0
2	unsafe	8	7	reset	196	0.06	0
2	unsafe	8	7	reset	197	0.07	0
2	unsafe	8	7	reset	198	0.06	0
2	unsafe	8	7	reset	199	0.06	0
2	unsafe	8	7	reset	200	0.07	0
2	unsafe	8	7	stall	1	0.0	0
2	unsafe	8	7	stall	2	0.0	0
2	unsafe	8	7	stall	3	0.0	0
2	unsafe	8	7	stall	4	977.874	0
2	unsafe	8	7	stall	5	0.0	0
2	unsafe	8	7	stall	6	0.0	0
2	unsafe	8	7	stall	7	0.0	0
2	checked	16	15	reset	1	76.995	0
2	checked	16	15	reset	2	61.125	0
2	checked	16	15	reset	3	190.649	0
2	checked	16	15	reset	4	458.615	0
2	checked	16	15	reset	5	49.954	0
2	checked	16	15	reset	6	92.505	0
2	checked	16	15	reset	7	87.926	0
2	checked	16	15	reset	8	68.63	0
2	checked	16	15	reset	9	67.157	0
2	checked	16	15	reset	10	72.967	0
2	checked	16	15	reset	11	81.664	0
2	checked	16	15	reset	12	76.524	0
2	checked	16	15	reset	13	73.629	0
2	checked	16	15	reset	14	72.607	0
2	checked	16	15	reset	15	68.239	0
2	checked	16	15	reset	16	68.138	0
2	checked	16	15	reset	17	61.636	0
2	checked	16	15	reset	18	69.15	0
2	checked	16	15	reset	19	69.191	0
2	checked	16	15	reset	20	70.734	0
2	checked	16	15	reset	21	67.287	0
2	checked	16	15	reset	22	66.666	0
2	checked	16	15	reset	23	68.419	0
2	checked	16	15	reset	24	68.69	0
2	checked	16	15	reset	25	70.513	0
2	checked	16	15	reset	26	65.844	0
2	checked	16	15	reset	27	69.341	0
2	checked	16	15	reset	28	66.806	0
2	checked	16	15	reset	29	68.7	0
2	checked	16	15	reset	30	66.836	0
2	checked	16	15	reset	31	66.656	0
2	checked	16	15	reset	32	69.682	0
2	checked	16	15	reset	33	65.243	0
2	checked	16	15	reset	34	67.598	0
2	checked	16	15	reset	35	66.054	0
2	checked	16	15	reset	36	66.475	0
2	checked	16	15	reset	37	61.516	0
2	checked	16	15	reset	38	67.076	0
2	checked	16	15	reset	39	70.974	0
2	checked	16	15	reset	40	76.043	0
2	checked	16	15	reset	41	74.17	0
2	checked	16	15	reset	42	65.914	0
2	checked	16	15	reset	43	69.441	0
2	checked	16	15	reset	44	68.439	0
2	checked	16	15	reset	45	68.319	0
2	checked	16	15	reset	46	67.468	0
2	checked	16	15	reset	47	68.659	0
2	checked	16	15	reset	48	68.419	0
2	checked	16	15	reset	49	70.132	0
2	checked	16	15	reset	50	65.554	0
2	checked	16	15	reset	51	66.165	0
2	checked	16	15	reset	52	71.605	0
2	checked	16	15	reset	53	67.076	0
2	checked	16	15	reset	54	65.654	0
2	checked	16	15	reset	55	68.178	0
2	checked	16	15	reset	56	69.822	0
2	checked	16	15	reset	57	63.319	0
2	checked	16	15	reset	58	69.02	0
2	checked	16	15	reset	59	68.138	0
2	checked	16	15	reset	60	72.076	0
2	checked	16	15	reset	61	68.97	0
2	checked	16	15	reset	62	61.225	0
2	checked	16	15	reset	63	211.949	0
2	checked	16	15	reset	64	103.636	0
2	checked	16	15	reset	65	84.519	0
2	checked	16	15	reset	66	68.579	0
2	checked	16	15	reset	67	72.707	0
2	checked	16	15	reset	68	72.286	0
2	checked	16	15	reset	69	70.644	0
2	checked	16	15	reset	70	73.609	0
2	checked	16	15	reset	71	68.449	0
2	checked	16	15	reset	72	71.535	0
2	checked	16	15	reset	73	66.555	0
2	checked	16	15	reset	74	69.37	0
2	checked	16	15	reset	75	74.771	0
2	checked	16	15	reset	76	71.024	0
2	checked	16	15	reset	77	70.212	0
2	checked	16	15	reset	78	74.641	0
2	checked	16	15	reset	79	75.833	0
2	checked	16	15	reset	80	67.457	0
2	checked	16	15	reset	81	66.355	0
2	checked	16	15	reset	82	76.153	0
2	checked	16	15	reset	83	72.577	0
2	checked	16	15	reset	84	73.578	0
2	checked	16	15	reset	85	69.862	0
2	checked	16	15	reset	86	69.581	0
2	checked	16	15	reset	87	67.478	0
2	checked	16	15	reset	88	68.068	0
2	checked	16	15	reset	89	68.389	0
2	checked	16	15	reset	90	68.86	0
2	checked	16	15	reset	91	70.974	0
2	checked	16	15	reset	92	69.471	0
2	checked	16	15	reset	93	68.619	0
2	checked	16	15	reset	94	70.393	0
2	checked	16	15	reset	95	69.111	0
2	checked	16	15	reset	96	68.459	0
2	checked	16	15	reset	97	69.641	0
2	checked	16	15	reset	98	69.481	0
2	checked	16	15	reset	99	69.702	0
2	checked	16	15	reset	100	67.538	0
2	checked	16	15	reset	101	69.621	0
2	checked	16	15	reset	102	69.631	0
2	checked	16	15	reset	103	71.916	0
2	checked	16	15	reset	104	71.926	0
2	checked	16	15	reset	105	72.867	0
2	checked	16	15	reset	106	83.507	0
2	checked	16	15	reset	107	81.514	0
2	checked	16	15	reset	108	77.817	0
2	checked	16	15	reset	109	72.497	0
2	checked	16	15	reset	110	68.7	0
2	checked	16	15	reset	111	97.755	0
2	checked	16	15	reset	112	169.98	0
2	checked	16	15	reset	113	87.906	0
2	checked	16	15	reset	114	72.697	0
2	checked	16	15	reset	115	69.771	0
2	checked	16	15	reset	116	67.578	0
2	checked	16	15	reset	117	65.303	0
2	checked	16	15	reset	118	68.139	0
2	checked	16	15	reset	119	68.459	0
2	checked	16	15	reset	120	66.015	0
2	checked	16	15	reset	121	70.393	0
2	checked	16	15	reset	122	68.89	0
2	checked	16	15	reset	123	68.128	0
2	checked	16	15	reset	124	70.152	0
2	checked	16	15	reset	125	70.132	0
2	checked	16	15	reset	126	69.962	0
2	checked	16	15	reset	127	70.143	0
2	checked	16	15	reset	128	68.079	0
2	checked	16	15	reset	129	66.626	0
2	checked	16	15	reset	130	68.86	0
2	checked	16	15	reset	131	74.07	0
2	checked	16	15	reset	132	69.1	0
2	checked	16	15	reset	133	69.341	0
2	checked	16	15	reset	134	69.922	0
2	checked	16	15	reset	135	64.521	0
2	checked	16	15	reset	136	70.162	0
2	checked	16	15	reset	137	66.225	0
2	checked	16	15	reset	138	66.716	0
2	checked	16	15	reset	139	71.915	0
2	checked	16	15	reset	140	68.91	0
2	checked	16	15	reset	141	66.816	0
2	checked	16	15	reset	142	70.814	0
2	checked	16	15	reset	143	69.371	0
2	checked	16	15	reset	144	67.217	0
2	checked	16	15	reset	145	68.048	0
2	checked	16	15	reset	146	69.832	0
2	checked	16	15	reset	147	62.358	0
2	checked	16	15	reset	148	69.572	0
2	checked	16	15	reset	149	67.307	0
2	checked	16	15	reset	150	68.429	0
2	checked	16	15	reset	151	69.892	0
2	checked	16	15	reset	152	67.889	0
2	checked	16	15	reset	153	68.349	0
2	checked	16	15	reset	154	68.259	0
2	checked	16	15	reset	155	68.66	0
2	checked	16	15	reset	156	69.812	0
2	checked	16	15	reset	157	71.635	0
2	checked	16	15	reset	158	66.756	0
2	checked	16	15	reset	159	67.206	0
2	checked	16	15	reset	160	71.745	0
2	checked	16	15	reset	161	66.466	0
2	checked	16	15	reset	162	69.141	0
2	checked	16	15	reset	163	72.477	0
2	checked	16	15	reset	164	70.283	0
2	checked	16	15	reset	165	68.88	0
2	checked	16	15	reset	166	72.787	0
2	checked	16	15	reset	167	64.682	0
2	checked	16	15	reset	168	69.25	0
2	checked	16	15	reset	169	66.826	0
2	checked	16	15	reset	170	68.389	0
2	checked	16	15	reset	171	63.66	0
2	checked	16	15	reset	172	64.051	0
2	checked	16	15	reset	173	65.643	0
2	checked	16	15	reset	174	69.19	0
2	checked	16	15	reset	175	68.77	0
2	checked	16	15	reset	176	68.94	0
2	checked	16	15	reset	177	66.916	0
2	checked	16	15	reset	178	66.716	0
2	checked	16	15	reset	179	69.401	0
2	checked	16	15	reset	180	65.764	0
2	checked	16	15	reset	181	69.832	0
2	checked	16	15	reset	182	69.25	0
2	checked	16	15	reset	183	68.84	0
2	checked	16	15	reset	184	68.799	0
2	checked	16	15	reset	185	67.207	0
2	checked	16	15	reset	186	65.494	0
2	checked	16	15	reset	187	70.042	0
2	checked	16	15	reset	188	75.783	0
2	checked	16	15	reset	189	68.619	0
2	checked	16	15	reset	190	73.328	0
2	checked	16	15	reset	191	69.471	0
2	checked	16	15	reset	192	79.479	0
2	checked	16	15	reset	193	85.622	0
2	checked	16	15	reset	194	72.527	0
2	checked	16	15	reset	195	73.428	0
2	checked	16	15	reset	196	72.226	0
2	checked	16	15	reset	197	67.537	0
2	checked	16	15	reset	198	70.733	0
2	checked	16	15	reset	199	70.743	0
2	checked	16	15	reset	200	73.018	0
2	checked	16	15	stall	1	187.394	0
2	checked	16	15	stall	2	188.405	0
2	checked	16	15	stall	3	190.619	0
2	checked	16	15	stall	4	188.736	0
2	checked	16	15	stall	5	188.085	0
2	checked	16	15	stall	6	187.234	0
2	checked	16	15	stall	7	189.939	0
2	checked	16	15	stall	8	187.905	0
2	checked	16	15	stall	9	192.363	0
2	checked	16	15	stall	10	190.95	0
2	checked	16	15	stall	11	188.004	0
2	checked	16	15	stall	12	192.262	0
2	checked	16	15	stall	13	192.873	0
2	checked	16	15	stall	14	191.09	0
2	checked	16	15	stall	15	190.439	0
2	unsafe	16	15	reset	1	0.181	0
2	unsafe	16	15	reset	2	0.13	0
2	unsafe	16	15	reset	3	0.071	0
2	unsafe	16	15	reset	4	0.09	0
2	unsafe	16	15	reset	5	0.09	0
2	unsafe	16	15	reset	6	0.12	0
2	unsafe	16	15	reset	7	0.091	0
2	unsafe	16	15	reset	8	0.14	0
2	unsafe	16	15	reset	9	0.07	0
2	unsafe	16	15	reset	10	0.07	0
2	unsafe	16	15	reset	11	0.07	0
2	unsafe	16	15	reset	12	0.07	0
2	unsafe	16	15	reset	13	0.08	0
2	unsafe	16	15	reset	14	0.07	0
2	unsafe	16	15	reset	15	0.08	0
2	unsafe	16	15	reset	16	0.08	0
2	unsafe	16	15	reset	17	0.11	0
2	unsafe	16	15	reset	18	0.08	0
2	unsafe	16	15	reset	19	0.08	0
2	unsafe	16	15	reset	20	0.071	0
2	unsafe	16	15	reset	21	0.07	0
2	unsafe	16	15	reset	22	0.07	0
2	unsafe	16	15	reset	23	0.07	0
2	unsafe	16	15	reset	24	0.071	0
2	unsafe	16	15	reset	25	0.08	0
2	unsafe	16	15	reset	26	0.08	0
2	unsafe	16	15	reset	27	0.07	0
2	unsafe	16	15	reset	28	0.101	0
2	unsafe	16	15	reset	29	0.08	0
2	unsafe	16	15	reset	30	0.08	0
2	unsafe	16	15	reset	31	0.101	0
2	unsafe	16	15	reset	32	0.07	0
2	unsafe	16	15	reset	33	0.07	0
2	unsafe	16	15	reset	34	0.08	0
2	unsafe	16	15	reset	35	0.08	0
2	unsafe	16	15	reset	36	0.07	0
2	unsafe	16	15	reset	37	0.081	0
2	unsafe	16	15	reset	38	0.08	0
2	unsafe	16	15	reset	39	0.08	0
2	unsafe	16	15	reset	40	0.09	0
2	unsafe	16	15	reset	41	0.07	0
2	unsafe	16	15	reset	42	0.08	0
2	unsafe	16	15	reset	43	0.08	0
2	unsafe	16	15	reset	44	0.07	0
2	unsafe	16	15	reset	45	0.08	0
2	unsafe	16	15	reset	46	0.07	0
2	unsafe	16	15	reset	47	0.07	0
2	unsafe	16	15	reset	48	0.07	0
2	unsafe	16	15	reset	49	0.09	0
2	unsafe	16	15	reset	50	0.07	0
2	unsafe	16	15	reset	51	0.07	0
2	unsafe	16	15	reset	52	0.081	0
2	unsafe	16	15	reset	53	0.08	0
2	unsafe	16	15	reset	54	0.071	0
2	unsafe	16	15	reset	55	0.08	0
2	unsafe	16	15	reset	56	0.08	0
2	unsafe	16	15	reset	57	0.08	0
2	unsafe	16	15	reset	58	0.08	0
2	unsafe	16	15	reset	59	0.08	0
2	unsafe	16	15	reset	60	0.07	0
2	unsafe	16	15	reset	61	0.08	0
2	unsafe	16	15	reset	62	0.08	0
2	unsafe	16	15	reset	63	0.081	0
2	unsafe	16	15	reset	64	0.091	0
2	unsafe	16	15	reset	65	0.08	0
2	unsafe	16	15	reset	66	0.08	0
2	unsafe	16	15	reset	67	0.07	0
2	unsafe	16	15	reset	68	0.07	0
2	unsafe	16	15	reset	69	0.08	0
2	unsafe	16	15	reset	70	0.07	0
2	unsafe	16	15	reset	71	0.08	0
2	unsafe	16	15	reset	72	0.07	0
2	unsafe	16	15	reset	73	0.07	0
2	unsafe	16	15	reset	74	0.09	0
2	unsafe	16	15	reset	75	0.08	0
2	unsafe	16	15	reset	76	0.11	0
2	unsafe	16	15	reset	77	0.07	0
2	unsafe	16	15	reset	78	0.08	0
2	unsafe	16	15	reset	79	0.07	0
2	unsafe	16	15	reset	80	0.07	0
2	unsafe	16	15	reset	81	0.08	0
2	unsafe	16	15	reset	82	0.07	0
2	unsafe	16	15	reset	83	0.09	0
2	unsafe	16	15	reset	84	0.07	0
2	unsafe	16	15	reset	85	0.091	0
2	unsafe	16	15	reset	86	0.08	0
2	unsafe	16	15	reset	87	0.07	0
2	unsafe	16	15	reset	88	0.08	0
2	unsafe	16	15	reset	89	0.08	0
2	unsafe	16	15	reset	90	0.08	0
2	unsafe	16	15	reset	91	0.07	0
2	unsafe	16	15	reset	92	0.1	0
2	unsafe	16	15	reset	93	0.08	0
2	unsafe	16	15	reset	94	0.07	0
2	unsafe	16	15	reset	95	0.07	0
2	unsafe	16	15	reset	96	0.07	0
2	unsafe	16	15	reset	97	0.07	0
2	unsafe	16	15	reset	98	0.071	0
2	unsafe	16	15	reset	99	0.08	0
2	unsafe	16	15	reset	100	0.07	0
2	unsafe	16	15	reset	101	0.1	0
2	unsafe	16	15	reset	102	0.07	0
2	unsafe	16	15	reset	103	0.08	0
2	unsafe	16	15	reset	104	0.07	0
2	unsafe	16	15	reset	105	0.07	0
2	unsafe	16	15	reset	106	0.08	0
2	unsafe	16	15	reset	107	0.07	0
2	unsafe	16	15	reset	108	0.07	0
2	unsafe	16	15	reset	109	0.08	0
2	unsafe	16	15	reset	110	0.08	0
2	unsafe	16	15	reset	111	0.071	0
2	unsafe	16	15	reset	112	0.07	0
2	unsafe	16	15	reset	113	0.07	0
2	unsafe	16	15	reset	114	0.08	0
2	unsafe	16	15	reset	115	0.1	0
2	unsafe	16	15	reset	116	0.081	0
2	unsafe	16	15	reset	117	0.07	0
2	unsafe	16	15	reset	118	0.071	0
2	unsafe	16	15	reset	119	0.07	0
2	unsafe	16	15	reset	120	0.11	0
2	unsafe	16	15	reset	121	0.07	0
