# round	mode	threads	workers	kind	index	value_us	collections
1	checked	1	0	reset	1	37.751	0
1	checked	1	0	reset	2	29.015	0
1	checked	1	0	reset	3	27.201	0
1	checked	1	0	reset	4	27.422	0
1	checked	1	0	reset	5	26.78	0
1	checked	1	0	reset	6	26.57	0
1	checked	1	0	reset	7	26.931	0
1	checked	1	0	reset	8	30.588	0
1	checked	1	0	reset	9	28.313	0
1	checked	1	0	reset	10	26.55	0
1	checked	1	0	reset	11	26.951	0
1	checked	1	0	reset	12	26.54	0
1	checked	1	0	reset	13	27.331	0
1	checked	1	0	reset	14	27.011	0
1	checked	1	0	reset	15	27.142	0
1	checked	1	0	reset	16	26.81	0
1	checked	1	0	reset	17	27.302	0
1	checked	1	0	reset	18	26.49	0
1	checked	1	0	reset	19	27.512	0
1	checked	1	0	reset	20	27.812	0
1	checked	1	0	reset	21	27.683	0
1	checked	1	0	reset	22	27.03	0
1	checked	1	0	reset	23	27.442	0
1	checked	1	0	reset	24	27.171	0
1	checked	1	0	reset	25	31.129	0
1	checked	1	0	reset	26	27.702	0
1	checked	1	0	reset	27	27.252	0
1	checked	1	0	reset	28	27.622	0
1	checked	1	0	reset	29	27.592	0
1	checked	1	0	reset	30	27.412	0
1	checked	1	0	reset	31	27.623	0
1	checked	1	0	reset	32	27.192	0
1	checked	1	0	reset	33	27.843	0
1	checked	1	0	reset	34	27.542	0
1	checked	1	0	reset	35	27.421	0
1	checked	1	0	reset	36	26.65	0
1	checked	1	0	reset	37	27.331	0
1	checked	1	0	reset	38	27.521	0
1	checked	1	0	reset	39	27.592	0
1	checked	1	0	reset	40	27.252	0
1	checked	1	0	reset	41	27.502	0
1	checked	1	0	reset	42	27.903	0
1	checked	1	0	reset	43	27.031	0
1	checked	1	0	reset	44	26.71	0
1	checked	1	0	reset	45	27.341	0
1	checked	1	0	reset	46	27.612	0
1	checked	1	0	reset	47	27.723	0
1	checked	1	0	reset	48	26.951	0
1	checked	1	0	reset	49	27.422	0
1	checked	1	0	reset	50	27.081	0
1	checked	1	0	reset	51	27.492	0
1	checked	1	0	reset	52	28.123	0
1	checked	1	0	reset	53	27.622	0
1	checked	1	0	reset	54	28.274	0
1	checked	1	0	reset	55	28.133	0
1	checked	1	0	reset	56	27.231	0
1	checked	1	0	reset	57	27.812	0
1	checked	1	0	reset	58	27.321	0
1	checked	1	0	reset	59	27.883	0
1	checked	1	0	reset	60	27.752	0
1	checked	1	0	reset	61	27.853	0
1	checked	1	0	reset	62	27.191	0
1	checked	1	0	reset	63	28.484	0
1	checked	1	0	reset	64	26.651	0
1	checked	1	0	reset	65	27.321	0
1	checked	1	0	reset	66	26.91	0
1	checked	1	0	reset	67	29.776	0
1	checked	1	0	reset	68	26.53	0
1	checked	1	0	reset	69	27.442	0
1	checked	1	0	reset	70	26.731	0
1	checked	1	0	reset	71	27.061	0
1	checked	1	0	reset	72	26.9	0
1	checked	1	0	reset	73	27.072	0
1	checked	1	0	reset	74	26.8	0
1	checked	1	0	reset	75	27.071	0
1	checked	1	0	reset	76	26.8	0
1	checked	1	0	reset	77	27.051	0
1	checked	1	0	reset	78	26.5	0
1	checked	1	0	reset	79	26.931	0
1	checked	1	0	reset	80	26.881	0
1	checked	1	0	reset	81	27.102	0
1	checked	1	0	reset	82	26.399	0
1	checked	1	0	reset	83	27.151	0
1	checked	1	0	reset	84	29.335	0
1	checked	1	0	reset	85	27.843	0
1	checked	1	0	reset	86	27.662	0
1	checked	1	0	reset	87	28.324	0
1	checked	1	0	reset	88	29.906	0
1	checked	1	0	reset	89	27.702	0
1	checked	1	0	reset	90	27.482	0
1	checked	1	0	reset	91	27.381	0
1	checked	1	0	reset	92	27.462	0
1	checked	1	0	reset	93	27.502	0
1	checked	1	0	reset	94	26.901	0
1	checked	1	0	reset	95	27.101	0
1	checked	1	0	reset	96	26.47	0
1	checked	1	0	reset	97	27.081	0
1	checked	1	0	reset	98	26.7	0
1	checked	1	0	reset	99	26.911	0
1	checked	1	0	reset	100	26.76	0
1	checked	1	0	reset	101	27.011	0
1	checked	1	0	reset	102	26.65	0
1	checked	1	0	reset	103	26.9	0
1	checked	1	0	reset	104	26.55	0
1	checked	1	0	reset	105	28.724	0
1	checked	1	0	reset	106	27.492	0
1	checked	1	0	reset	107	32.26	0
1	checked	1	0	reset	108	27.762	0
1	checked	1	0	reset	109	30.457	0
1	checked	1	0	reset	110	27.481	0
1	checked	1	0	reset	111	27.803	0
1	checked	1	0	reset	112	27.562	0
1	checked	1	0	reset	113	27.763	0
1	checked	1	0	reset	114	27.712	0
1	checked	1	0	reset	115	28.063	0
1	checked	1	0	reset	116	43.993	0
1	checked	1	0	reset	117	27.492	0
1	checked	1	0	reset	118	27.191	0
1	checked	1	0	reset	119	27.382	0
1	checked	1	0	reset	120	28.123	0
1	checked	1	0	reset	121	27.491	0
1	checked	1	0	reset	122	27.492	0
1	checked	1	0	reset	123	28.194	0
1	checked	1	0	reset	124	27.312	0
1	checked	1	0	reset	125	27.722	0
1	checked	1	0	reset	126	28.003	0
1	checked	1	0	reset	127	27.812	0
1	checked	1	0	reset	128	27.652	0
1	checked	1	0	reset	129	27.442	0
1	checked	1	0	reset	130	27.141	0
1	checked	1	0	reset	131	27.131	0
1	checked	1	0	reset	132	27.382	0
1	checked	1	0	reset	133	27.421	0
1	checked	1	0	reset	134	26.91	0
1	checked	1	0	reset	135	27.652	0
1	checked	1	0	reset	136	27.672	0
1	checked	1	0	reset	137	27.291	0
1	checked	1	0	reset	138	26.53	0
1	checked	1	0	reset	139	27.352	0
1	checked	1	0	reset	140	26.63	0
1	checked	1	0	reset	141	27.192	0
1	checked	1	0	reset	142	26.66	0
1	checked	1	0	reset	143	27.271	0
1	checked	1	0	reset	144	26.46	0
1	checked	1	0	reset	145	26.841	0
1	checked	1	0	reset	146	26.56	0
1	checked	1	0	reset	147	26.83	0
1	checked	1	0	reset	148	26.59	0
1	checked	1	0	reset	149	26.75	0
1	checked	1	0	reset	150	26.47	0
1	checked	1	0	reset	151	26.971	0
1	checked	1	0	reset	152	26.871	0
1	checked	1	0	reset	153	26.861	0
1	checked	1	0	reset	154	26.54	0
1	checked	1	0	reset	155	26.79	0
1	checked	1	0	reset	156	26.621	0
1	checked	1	0	reset	157	26.65	0
1	checked	1	0	reset	158	26.681	0
1	checked	1	0	reset	159	27.462	0
1	checked	1	0	reset	160	27.552	0
1	checked	1	0	reset	161	27.282	0
1	checked	1	0	reset	162	27.162	0
1	checked	1	0	reset	163	27.381	0
1	checked	1	0	reset	164	26.861	0
1	checked	1	0	reset	165	27.142	0
1	checked	1	0	reset	166	27.111	0
1	checked	1	0	reset	167	27.732	0
1	checked	1	0	reset	168	27.251	0
1	checked	1	0	reset	169	26.971	0
1	checked	1	0	reset	170	26.57	0
1	checked	1	0	reset	171	26.751	0
1	checked	1	0	reset	172	27.873	0
1	checked	1	0	reset	173	27.021	0
1	checked	1	0	reset	174	26.47	0
1	checked	1	0	reset	175	26.75	0
1	checked	1	0	reset	176	26.409	0
1	checked	1	0	reset	177	26.91	0
1	checked	1	0	reset	178	26.429	0
1	checked	1	0	reset	179	26.77	0
1	checked	1	0	reset	180	26.7	0
1	checked	1	0	reset	181	27.191	0
1	checked	1	0	reset	182	26.841	0
1	checked	1	0	reset	183	26.921	0
1	checked	1	0	reset	184	26.65	0
1	checked	1	0	reset	185	27.031	0
1	checked	1	0	reset	186	26.5	0
1	checked	1	0	reset	187	26.911	0
1	checked	1	0	reset	188	26.66	0
1	checked	1	0	reset	189	27.061	0
1	checked	1	0	reset	190	26.59	0
1	checked	1	0	reset	191	26.801	0
1	checked	1	0	reset	192	26.55	0
1	checked	1	0	reset	193	27.131	0
1	checked	1	0	reset	194	26.47	0
1	checked	1	0	reset	195	26.881	0
1	checked	1	0	reset	196	26.51	0
1	checked	1	0	reset	197	26.81	0
1	checked	1	0	reset	198	26.84	0
1	checked	1	0	reset	199	26.771	0
1	checked	1	0	reset	200	26.57	0
1	unsafe	1	0	reset	1	0.13	0
1	unsafe	1	0	reset	2	0.08	0
1	unsafe	1	0	reset	3	0.08	0
1	unsafe	1	0	reset	4	0.1	0
1	unsafe	1	0	reset	5	0.09	0
1	unsafe	1	0	reset	6	0.07	0
1	unsafe	1	0	reset	7	0.08	0
1	unsafe	1	0	reset	8	0.08	0
1	unsafe	1	0	reset	9	0.08	0
1	unsafe	1	0	reset	10	0.071	0
1	unsafe	1	0	reset	11	0.07	0
1	unsafe	1	0	reset	12	0.081	0
1	unsafe	1	0	reset	13	0.08	0
1	unsafe	1	0	reset	14	0.08	0
1	unsafe	1	0	reset	15	0.07	0
1	unsafe	1	0	reset	16	0.08	0
1	unsafe	1	0	reset	17	0.09	0
1	unsafe	1	0	reset	18	0.08	0
1	unsafe	1	0	reset	19	0.08	0
1	unsafe	1	0	reset	20	0.07	0
1	unsafe	1	0	reset	21	0.08	0
1	unsafe	1	0	reset	22	0.09	0
1	unsafe	1	0	reset	23	0.08	0
1	unsafe	1	0	reset	24	0.07	0
1	unsafe	1	0	reset	25	0.08	0
1	unsafe	1	0	reset	26	0.1	0
1	unsafe	1	0	reset	27	0.08	0
1	unsafe	1	0	reset	28	0.1	0
1	unsafe	1	0	reset	29	0.07	0
1	unsafe	1	0	reset	30	0.08	0
1	unsafe	1	0	reset	31	0.081	0
1	unsafe	1	0	reset	32	0.09	0
1	unsafe	1	0	reset	33	0.09	0
1	unsafe	1	0	reset	34	0.07	0
1	unsafe	1	0	reset	35	0.091	0
1	unsafe	1	0	reset	36	0.1	0
1	unsafe	1	0	reset	37	0.081	0
1	unsafe	1	0	reset	38	0.071	0
1	unsafe	1	0	reset	39	0.07	0
1	unsafe	1	0	reset	40	0.08	0
1	unsafe	1	0	reset	41	0.08	0
1	unsafe	1	0	reset	42	0.07	0
1	unsafe	1	0	reset	43	0.08	0
1	unsafe	1	0	reset	44	0.08	0
1	unsafe	1	0	reset	45	0.07	0
1	unsafe	1	0	reset	46	0.081	0
1	unsafe	1	0	reset	47	0.071	0
1	unsafe	1	0	reset	48	0.07	0
1	unsafe	1	0	reset	49	0.07	0
1	unsafe	1	0	reset	50	0.08	0
1	unsafe	1	0	reset	51	0.08	0
1	unsafe	1	0	reset	52	0.07	0
1	unsafe	1	0	reset	53	0.071	0
1	unsafe	1	0	reset	54	0.09	0
1	unsafe	1	0	reset	55	0.09	0
1	unsafe	1	0	reset	56	0.07	0
1	unsafe	1	0	reset	57	0.08	0
1	unsafe	1	0	reset	58	0.07	0
1	unsafe	1	0	reset	59	0.07	0
1	unsafe	1	0	reset	60	0.09	0
1	unsafe	1	0	reset	61	0.1	0
1	unsafe	1	0	reset	62	0.11	0
1	unsafe	1	0	reset	63	0.1	0
1	unsafe	1	0	reset	64	0.09	0
1	unsafe	1	0	reset	65	0.091	0
1	unsafe	1	0	reset	66	0.07	0
1	unsafe	1	0	reset	67	0.07	0
1	unsafe	1	0	reset	68	0.07	0
1	unsafe	1	0	reset	69	0.07	0
1	unsafe	1	0	reset	70	0.07	0
1	unsafe	1	0	reset	71	0.07	0
1	unsafe	1	0	reset	72	0.06	0
1	unsafe	1	0	reset	73	0.08	0
1	unsafe	1	0	reset	74	0.091	0
1	unsafe	1	0	reset	75	0.08	0
1	unsafe	1	0	reset	76	0.1	0
1	unsafe	1	0	reset	77	0.08	0
1	unsafe	1	0	reset	78	0.08	0
1	unsafe	1	0	reset	79	0.07	0
1	unsafe	1	0	reset	80	0.08	0
1	unsafe	1	0	reset	81	0.081	0
1	unsafe	1	0	reset	82	0.07	0
1	unsafe	1	0	reset	83	0.08	0
1	unsafe	1	0	reset	84	0.081	0
1	unsafe	1	0	reset	85	0.07	0
1	unsafe	1	0	reset	86	0.06	0
1	unsafe	1	0	reset	87	0.07	0
1	unsafe	1	0	reset	88	0.07	0
1	unsafe	1	0	reset	89	0.08	0
1	unsafe	1	0	reset	90	0.091	0
1	unsafe	1	0	reset	91	0.07	0
1	unsafe	1	0	reset	92	0.08	0
1	unsafe	1	0	reset	93	0.08	0
1	unsafe	1	0	reset	94	0.08	0
1	unsafe	1	0	reset	95	0.07	0
1	unsafe	1	0	reset	96	0.09	0
1	unsafe	1	0	reset	97	0.07	0
1	unsafe	1	0	reset	98	0.14	0
1	unsafe	1	0	reset	99	0.091	0
1	unsafe	1	0	reset	100	0.08	0
1	unsafe	1	0	reset	101	0.07	0
1	unsafe	1	0	reset	102	0.07	0
1	unsafe	1	0	reset	103	0.071	0
1	unsafe	1	0	reset	104	0.1	0
1	unsafe	1	0	reset	105	0.08	0
1	unsafe	1	0	reset	106	0.081	0
1	unsafe	1	0	reset	107	0.08	0
1	unsafe	1	0	reset	108	0.08	0
1	unsafe	1	0	reset	109	0.09	0
1	unsafe	1	0	reset	110	0.08	0
1	unsafe	1	0	reset	111	0.07	0
1	unsafe	1	0	reset	112	0.08	0
1	unsafe	1	0	reset	113	0.081	0
1	unsafe	1	0	reset	114	0.07	0
1	unsafe	1	0	reset	115	0.07	0
1	unsafe	1	0	reset	116	0.07	0
1	unsafe	1	0	reset	117	0.07	0
1	unsafe	1	0	reset	118	0.1	0
1	unsafe	1	0	reset	119	0.07	0
1	unsafe	1	0	reset	120	0.08	0
1	unsafe	1	0	reset	121	0.081	0
1	unsafe	1	0	reset	122	0.09	0
1	unsafe	1	0	reset	123	0.08	0
1	unsafe	1	0	reset	124	0.06	0
1	unsafe	1	0	reset	125	0.081	0
1	unsafe	1	0	reset	126	0.08	0
1	unsafe	1	0	reset	127	0.08	0
1	unsafe	1	0	reset	128	0.08	0
1	unsafe	1	0	reset	129	0.07	0
1	unsafe	1	0	reset	130	0.07	0
1	unsafe	1	0	reset	131	0.08	0
1	unsafe	1	0	reset	132	0.07	0
1	unsafe	1	0	reset	133	0.07	0
1	unsafe	1	0	reset	134	0.08	0
1	unsafe	1	0	reset	135	0.07	0
1	unsafe	1	0	reset	136	0.08	0
1	unsafe	1	0	reset	137	0.08	0
1	unsafe	1	0	reset	138	0.07	0
1	unsafe	1	0	reset	139	0.071	0
1	unsafe	1	0	reset	140	0.07	0
1	unsafe	1	0	reset	141	0.08	0
1	unsafe	1	0	reset	142	0.07	0
1	unsafe	1	0	reset	143	0.07	0
1	unsafe	1	0	reset	144	0.07	0
1	unsafe	1	0	reset	145	0.081	0
1	unsafe	1	0	reset	146	0.08	0
1	unsafe	1	0	reset	147	0.08	0
1	unsafe	1	0	reset	148	0.08	0
1	unsafe	1	0	reset	149	0.07	0
1	unsafe	1	0	reset	150	0.071	0
1	unsafe	1	0	reset	151	0.091	0
1	unsafe	1	0	reset	152	0.07	0
1	unsafe	1	0	reset	153	0.07	0
1	unsafe	1	0	reset	154	0.07	0
1	unsafe	1	0	reset	155	0.07	0
1	unsafe	1	0	reset	156	0.08	0
1	unsafe	1	0	reset	157	0.071	0
1	unsafe	1	0	reset	158	0.08	0
1	unsafe	1	0	reset	159	0.08	0
1	unsafe	1	0	reset	160	0.07	0
1	unsafe	1	0	reset	161	0.1	0
1	unsafe	1	0	reset	162	0.09	0
1	unsafe	1	0	reset	163	0.08	0
1	unsafe	1	0	reset	164	0.1	0
1	unsafe	1	0	reset	165	0.08	0
1	unsafe	1	0	reset	166	0.07	0
1	unsafe	1	0	reset	167	0.07	0
1	unsafe	1	0	reset	168	0.1	0
1	unsafe	1	0	reset	169	0.1	0
1	unsafe	1	0	reset	170	0.091	0
1	unsafe	1	0	reset	171	0.08	0
1	unsafe	1	0	reset	172	0.07	0
1	unsafe	1	0	reset	173	0.071	0
1	unsafe	1	0	reset	174	0.07	0
1	unsafe	1	0	reset	175	0.07	0
1	unsafe	1	0	reset	176	0.09	0
1	unsafe	1	0	reset	177	0.071	0
1	unsafe	1	0	reset	178	0.08	0
1	unsafe	1	0	reset	179	0.08	0
1	unsafe	1	0	reset	180	0.081	0
1	unsafe	1	0	reset	181	0.08	0
1	unsafe	1	0	reset	182	0.071	0
1	unsafe	1	0	reset	183	0.07	0
1	unsafe	1	0	reset	184	0.08	0
1	unsafe	1	0	reset	185	0.121	0
1	unsafe	1	0	reset	186	0.07	0
1	unsafe	1	0	reset	187	0.08	0
1	unsafe	1	0	reset	188	0.07	0
1	unsafe	1	0	reset	189	0.07	0
1	unsafe	1	0	reset	190	0.1	0
1	unsafe	1	0	reset	191	0.08	0
1	unsafe	1	0	reset	192	0.08	0
1	unsafe	1	0	reset	193	0.07	0
1	unsafe	1	0	reset	194	0.06	0
1	unsafe	1	0	reset	195	0.08	0
1	unsafe	1	0	reset	196	0.07	0
1	unsafe	1	0	reset	197	0.07	0
1	unsafe	1	0	reset	198	0.081	0
1	unsafe	1	0	reset	199	0.07	0
1	unsafe	1	0	reset	200	0.08	0
1	checked	4	3	reset	1	120.888	0
1	checked	4	3	reset	2	60.584	0
1	checked	4	3	reset	3	43.162	0
1	checked	4	3	reset	4	36.88	0
1	checked	4	3	reset	5	38.273	0
1	checked	4	3	reset	6	36.379	0
1	checked	4	3	reset	7	130.035	0
1	checked	4	3	reset	8	13816.502	0
1	checked	4	3	reset	9	67.478	0
1	checked	4	3	reset	10	51.617	0
1	checked	4	3	reset	11	50.485	0
1	checked	4	3	reset	12	45.525	0
1	checked	4	3	reset	13	39.475	0
1	checked	4	3	reset	14	136.297	0
1	checked	4	3	reset	15	42.41	0
1	checked	4	3	reset	16	41.639	0
1	checked	4	3	reset	17	51.016	0
1	checked	4	3	reset	18	67.046	0
1	checked	4	3	reset	19	44.253	0
1	checked	4	3	reset	20	37.932	0
1	checked	4	3	reset	21	36.219	0
1	checked	4	3	reset	22	35.888	0
1	checked	4	3	reset	23	35.377	0
1	checked	4	3	reset	24	35.558	0
1	checked	4	3	reset	25	35.206	0
1	checked	4	3	reset	26	34.956	0
1	checked	4	3	reset	27	35.117	0
1	checked	4	3	reset	28	35.066	0
1	checked	4	3	reset	29	34.515	0
1	checked	4	3	reset	30	34.886	0
1	checked	4	3	reset	31	35.737	0
1	checked	4	3	reset	32	35.487	0
1	checked	4	3	reset	33	35.227	0
1	checked	4	3	reset	34	35.036	0
1	checked	4	3	reset	35	43.942	0
1	checked	4	3	reset	36	39.444	0
1	checked	4	3	reset	37	38.513	0
1	checked	4	3	reset	38	35.747	0
1	checked	4	3	reset	39	35.447	0
1	checked	4	3	reset	40	34.234	0
1	checked	4	3	reset	41	34.676	0
1	checked	4	3	reset	42	35.036	0
1	checked	4	3	reset	43	38.222	0
1	checked	4	3	reset	44	34.956	0
1	checked	4	3	reset	45	34.856	0
1	checked	4	3	reset	46	35.477	0
1	checked	4	3	reset	47	34.655	0
1	checked	4	3	reset	48	34.315	0
1	checked	4	3	reset	49	34.605	0
1	checked	4	3	reset	50	34.876	0
1	checked	4	3	reset	51	34.485	0
1	checked	4	3	reset	52	34.204	0
1	checked	4	3	reset	53	35.107	0
1	checked	4	3	reset	54	35.216	0
1	checked	4	3	reset	55	35.337	0
1	checked	4	3	reset	56	35.036	0
1	checked	4	3	reset	57	35.296	0
1	checked	4	3	reset	58	36.448	0
1	checked	4	3	reset	59	36.479	0
1	checked	4	3	reset	60	34.776	0
1	checked	4	3	reset	61	35.077	0
1	checked	4	3	reset	62	34.214	0
1	checked	4	3	reset	63	35.226	0
1	checked	4	3	reset	64	34.836	0
1	checked	4	3	reset	65	34.094	0
1	checked	4	3	reset	66	35.327	0
1	checked	4	3	reset	67	40.226	0
1	checked	4	3	reset	68	35.727	0
1	checked	4	3	reset	69	36.109	0
1	checked	4	3	reset	70	36.859	0
1	checked	4	3	reset	71	37.671	0
1	checked	4	3	reset	72	34.395	0
1	checked	4	3	reset	73	34.445	0
1	checked	4	3	reset	74	36.529	0
1	checked	4	3	reset	75	36.609	0
1	checked	4	3	reset	76	36.479	0
1	checked	4	3	reset	77	36.589	0
1	checked	4	3	reset	78	34.114	0
1	checked	4	3	reset	79	34.665	0
1	checked	4	3	reset	80	34.104	0
1	checked	4	3	reset	81	33.954	0
1	checked	4	3	reset	82	33.764	0
1	checked	4	3	reset	83	34.846	0
1	checked	4	3	reset	84	34.795	0
1	checked	4	3	reset	85	33.884	0
1	checked	4	3	reset	86	34.055	0
1	checked	4	3	reset	87	34.255	0
1	checked	4	3	reset	88	34.896	0
1	checked	4	3	reset	89	33.894	0
1	checked	4	3	reset	90	34.425	0
1	checked	4	3	reset	91	33.783	0
1	checked	4	3	reset	92	34.695	0
1	checked	4	3	reset	93	33.794	0
1	checked	4	3	reset	94	34.996	0
1	checked	4	3	reset	95	33.904	0
1	checked	4	3	reset	96	35.186	0
1	checked	4	3	reset	97	35.006	0
1	checked	4	3	reset	98	33.854	0
1	checked	4	3	reset	99	36.308	0
1	checked	4	3	reset	100	34.044	0
1	checked	4	3	reset	101	33.984	0
1	checked	4	3	reset	102	36.008	0
1	checked	4	3	reset	103	33.914	0
1	checked	4	3	reset	104	36.259	0
1	checked	4	3	reset	105	33.924	0
1	checked	4	3	reset	106	34.145	0
1	checked	4	3	reset	107	34.084	0
1	checked	4	3	reset	108	36.519	0
1	checked	4	3	reset	109	35.377	0
1	checked	4	3	reset	110	33.914	0
1	checked	4	3	reset	111	35.857	0
1	checked	4	3	reset	112	34.776	0
1	checked	4	3	reset	113	34.124	0
1	checked	4	3	reset	114	33.783	0
1	checked	4	3	reset	115	33.834	0
1	checked	4	3	reset	116	33.904	0
1	checked	4	3	reset	117	36.319	0
1	checked	4	3	reset	118	34.806	0
1	checked	4	3	reset	119	34.064	0
1	checked	4	3	reset	120	36.228	0
1	checked	4	3	reset	121	35.177	0
1	checked	4	3	reset	122	35.406	0
1	checked	4	3	reset	123	35.146	0
1	checked	4	3	reset	124	34.345	0
1	checked	4	3	reset	125	33.994	0
1	checked	4	3	reset	126	34.325	0
1	checked	4	3	reset	127	35.778	0
1	checked	4	3	reset	128	36.599	0
1	checked	4	3	reset	129	36.199	0
1	checked	4	3	reset	130	36.829	0
1	checked	4	3	reset	131	33.964	0
1	checked	4	3	reset	132	37.902	0
1	checked	4	3	reset	133	35.356	0
1	checked	4	3	reset	134	34.936	0
1	checked	4	3	reset	135	33.573	0
1	checked	4	3	reset	136	36.959	0
1	checked	4	3	reset	137	33.313	0
1	checked	4	3	reset	138	33.183	0
1	checked	4	3	reset	139	35.737	0
1	checked	4	3	reset	140	35.447	0
1	checked	4	3	reset	141	34.716	0
1	checked	4	3	reset	142	35.177	0
1	checked	4	3	reset	143	35.236	0
1	checked	4	3	reset	144	36.609	0
1	checked	4	3	reset	145	36.008	0
1	checked	4	3	reset	146	35.937	0
1	checked	4	3	reset	147	35.958	0
1	checked	4	3	reset	148	37.05	0
1	checked	4	3	reset	149	37.381	0
1	checked	4	3	reset	150	34.415	0
1	checked	4	3	reset	151	35.176	0
1	checked	4	3	reset	152	36.319	0
1	checked	4	3	reset	153	34.845	0
1	checked	4	3	reset	154	34.755	0
1	checked	4	3	reset	155	35.236	0
1	checked	4	3	reset	156	35.537	0
1	checked	4	3	reset	157	37.02	0
1	checked	4	3	reset	158	34.054	0
1	checked	4	3	reset	159	34.134	0
1	checked	4	3	reset	160	34.996	0
1	checked	4	3	reset	161	34.645	0
1	checked	4	3	reset	162	34.154	0
1	checked	4	3	reset	163	35.477	0
1	checked	4	3	reset	164	33.493	0
1	checked	4	3	reset	165	33.864	0
1	checked	4	3	reset	166	34.535	0
1	checked	4	3	reset	167	34.505	0
1	checked	4	3	reset	168	34.315	0
1	checked	4	3	reset	169	34.695	0
1	checked	4	3	reset	170	33.974	0
1	checked	4	3	reset	171	34.716	0
1	checked	4	3	reset	172	33.593	0
1	checked	4	3	reset	173	35.407	0
1	checked	4	3	reset	174	33.884	0
1	checked	4	3	reset	175	34.355	0
1	checked	4	3	reset	176	34.225	0
1	checked	4	3	reset	177	35.186	0
1	checked	4	3	reset	178	33.473	0
1	checked	4	3	reset	179	35.097	0
1	checked	4	3	reset	180	33.302	0
1	checked	4	3	reset	181	34.745	0
1	checked	4	3	reset	182	33.323	0
1	checked	4	3	reset	183	33.703	0
1	checked	4	3	reset	184	33.964	0
1	checked	4	3	reset	185	33.894	0
1	checked	4	3	reset	186	33.373	0
1	checked	4	3	reset	187	34.124	0
1	checked	4	3	reset	188	33.464	0
1	checked	4	3	reset	189	34.545	0
1	checked	4	3	reset	190	34.385	0
1	checked	4	3	reset	191	33.453	0
1	checked	4	3	reset	192	34.656	0
1	checked	4	3	reset	193	37.201	0
1	checked	4	3	reset	194	34.024	0
1	checked	4	3	reset	195	33.934	0
1	checked	4	3	reset	196	34.425	0
1	checked	4	3	reset	197	34.656	0
1	checked	4	3	reset	198	34.415	0
1	checked	4	3	reset	199	34.405	0
1	checked	4	3	reset	200	33.413	0
1	checked	4	3	stall	1	81.554	0
1	checked	4	3	stall	2	132.17	0
1	checked	4	3	stall	3	131.678	0
1	unsafe	4	3	reset	1	0.31	0
1	unsafe	4	3	reset	2	0.08	0
1	unsafe	4	3	reset	3	0.1	0
1	unsafe	4	3	reset	4	0.09	0
1	unsafe	4	3	reset	5	0.09	0
1	unsafe	4	3	reset	6	0.14	0
1	unsafe	4	3	reset	7	0.131	0
1	unsafe	4	3	reset	8	0.13	0
1	unsafe	4	3	reset	9	0.11	0
1	unsafe	4	3	reset	10	0.14	0
1	unsafe	4	3	reset	11	0.091	0
1	unsafe	4	3	reset	12	0.13	0
1	unsafe	4	3	reset	13	0.09	0
1	unsafe	4	3	reset	14	0.1	0
1	unsafe	4	3	reset	15	0.201	0
1	unsafe	4	3	reset	16	0.37	0
1	unsafe	4	3	reset	17	0.091	0
1	unsafe	4	3	reset	18	0.091	0
1	unsafe	4	3	reset	19	0.08	0
1	unsafe	4	3	reset	20	0.1	0
1	unsafe	4	3	reset	21	0.08	0
1	unsafe	4	3	reset	22	0.08	0
1	unsafe	4	3	reset	23	0.08	0
1	unsafe	4	3	reset	24	0.08	0
1	unsafe	4	3	reset	25	0.09	0
1	unsafe	4	3	reset	26	0.09	0
1	unsafe	4	3	reset	27	0.1	0
1	unsafe	4	3	reset	28	0.07	0
1	unsafe	4	3	reset	29	0.091	0
1	unsafe	4	3	reset	30	0.1	0
1	unsafe	4	3	reset	31	0.081	0
1	unsafe	4	3	reset	32	0.08	0
1	unsafe	4	3	reset	33	0.08	0
1	unsafe	4	3	reset	34	0.09	0
1	unsafe	4	3	reset	35	0.09	0
1	unsafe	4	3	reset	36	0.11	0
1	unsafe	4	3	reset	37	0.09	0
1	unsafe	4	3	reset	38	0.09	0
1	unsafe	4	3	reset	39	0.09	0
1	unsafe	4	3	reset	40	0.081	0
1	unsafe	4	3	reset	41	0.1	0
1	unsafe	4	3	reset	42	0.07	0
1	unsafe	4	3	reset	43	0.09	0
1	unsafe	4	3	reset	44	0.08	0
1	unsafe	4	3	reset	45	0.1	0
1	unsafe	4	3	reset	46	0.09	0
1	unsafe	4	3	reset	47	0.09	0
1	unsafe	4	3	reset	48	0.08	0
1	unsafe	4	3	reset	49	0.08	0
1	unsafe	4	3	reset	50	0.091	0
1	unsafe	4	3	reset	51	0.08	0
1	unsafe	4	3	reset	52	0.08	0
1	unsafe	4	3	reset	53	0.081	0
1	unsafe	4	3	reset	54	0.1	0
1	unsafe	4	3	reset	55	0.09	0
1	unsafe	4	3	reset	56	0.081	0
1	unsafe	4	3	reset	57	0.08	0
1	unsafe	4	3	reset	58	0.081	0
1	unsafe	4	3	reset	59	0.09	0
1	unsafe	4	3	reset	60	0.08	0
1	unsafe	4	3	reset	61	0.09	0
1	unsafe	4	3	reset	62	0.09	0
1	unsafe	4	3	reset	63	0.08	0
1	unsafe	4	3	reset	64	0.09	0
1	unsafe	4	3	reset	65	0.08	0
1	unsafe	4	3	reset	66	0.09	0
1	unsafe	4	3	reset	67	0.09	0
1	unsafe	4	3	reset	68	0.12	0
