# binary	round	threads	gcthreads	collection	wall_ms	mark_ms	sweep_ms	safepoint_us	live_mb
regions	1	1	1	6	39.189	35.233	3.932	4.338	55.1
regions	1	1	1	7	38.758	34.988	3.746	4.018	55.1
regions	1	1	1	8	39.309	35.368	3.918	3.917	55.1
regions	1	1	1	9	39.002	35.232	3.748	4.619	55.1
regions	1	1	1	10	38.918	35.099	3.796	4.328	55.1
regions	1	1	1	11	39.182	35.375	3.781	5.61	55.1
regions	1	1	1	12	39.138	35.182	3.933	3.818	55.1
vanilla	1	4	2	1	56.326	48.609	7.654	32.421	151.1
vanilla	1	4	2	2	57.004	49.315	7.64	14.608	151.1
vanilla	1	4	2	3	56.321	48.622	7.668	5.681	151.1
vanilla	1	4	2	4	55.788	48.227	7.533	6.152	151.1
vanilla	1	4	2	5	56.184	48.591	7.564	7.394	151.1
vanilla	1	4	2	6	56.237	48.625	7.583	6.222	151.1
vanilla	1	4	2	7	56.261	48.632	7.601	7.294	151.1
vanilla	1	4	2	8	55.663	48.106	7.53	4.829	151.1
vanilla	1	4	2	9	56.073	48.551	7.494	5.4	151.1
vanilla	1	4	2	10	56.5	48.868	7.591	5.791	151.1
vanilla	1	4	2	11	56.467	48.749	7.686	6.883	151.1
vanilla	1	4	2	12	56.472	48.808	7.633	7.555	151.1
regions	1	4	2	1	56.263	48.445	7.784	9.467	151.1
regions	1	4	2	2	58.048	49.995	8.008	13.505	151.1
regions	1	4	2	3	55.808	47.851	7.921	6.442	151.1
regions	1	4	2	4	55.832	47.874	7.924	7.273	151.1
regions	1	4	2	5	56.774	48.769	7.973	7.054	151.1
regions	1	4	2	6	56.307	48.326	7.951	5.841	151.1
regions	1	4	2	7	56.258	48.296	7.93	6.903	151.1
regions	1	4	2	8	56.137	48.108	7.996	6.873	151.1
regions	1	4	2	9	56.481	48.447	8.003	6.352	151.1
regions	1	4	2	10	56.276	48.27	7.974	7.154	151.1
regions	1	4	2	11	56.512	48.513	7.965	8.937	151.1
regions	1	4	2	12	56.332	48.324	7.973	7.384	151.1
vanilla	1	8	4	1	69.677	59.558	10.082	7.283	279.1
vanilla	1	8	4	2	57.473	47.714	9.711	13.275	279.2
vanilla	1	8	4	3	70.615	60.859	9.721	6.652	279.2
vanilla	1	8	4	4	58.17	48.425	9.712	7.574	279.2
vanilla	1	8	4	5	65.997	56.208	9.757	5.45	279.2
vanilla	1	8	4	6	69.517	59.711	9.773	6.201	279.2
vanilla	1	8	4	7	57.384	47.515	9.834	7.685	279.2
vanilla	1	8	4	8	61.391	51.552	9.805	7.534	279.2
vanilla	1	8	4	9	56.807	46.903	9.869	7.444	279.2
vanilla	1	8	4	10	55.99	45.923	10.019	6.743	279.2
vanilla	1	8	4	11	56.366	46.389	9.94	7.855	279.2
vanilla	1	8	4	12	56.797	46.78	9.981	7.875	279.2
regions	1	8	4	1	71.875	61.719	10.113	7.875	279.1
regions	1	8	4	2	56.991	47.09	9.848	15.319	279.2
regions	1	8	4	3	56.959	46.959	9.962	7.004	279.2
regions	1	8	4	4	58.085	48.037	10.015	5.36	279.2
regions	1	8	4	5	57.188	47.223	9.93	7.724	279.2
regions	1	8	4	6	61.147	51.078	10.036	6.052	279.2
regions	1	8	4	7	58.857	48.667	10.155	6.983	279.2
regions	1	8	4	8	56.655	46.403	10.216	6.392	279.2
regions	1	8	4	9	57.062	46.92	10.109	4.689	279.2
regions	1	8	4	10	60.235	50.091	10.109	6.742	279.2
regions	1	8	4	11	58.094	48.008	10.047	5.961	279.2
regions	1	8	4	12	76.503	66.299	10.168	8.586	279.2
vanilla	1	16	8	1	75.531	59.472	16.012	9.117	535.2
vanilla	1	16	8	2	69.049	52.891	16.109	7.554	535.2
vanilla	1	16	8	3	68.485	52.238	16.207	6.091	535.2
vanilla	1	16	8	4	70.461	54.512	15.907	7.213	535.2
vanilla	1	16	8	5	65.676	49.429	16.206	7.113	535.2
vanilla	1	16	8	6	63.024	46.989	15.996	6.092	535.2
vanilla	1	16	8	7	62.558	46.533	15.982	6.863	535.2
vanilla	1	16	8	8	66.35	50.75	15.544	6.873	535.2
vanilla	1	16	8	9	69.576	53.237	16.294	7.133	535.2
vanilla	1	16	8	10	68.4	53.477	14.881	7.304	535.2
vanilla	1	16	8	11	76.338	60.08	16.2	22.333	535.2
vanilla	1	16	8	12	63.136	46.865	16.23	5.751	535.2
regions	1	16	8	1	78.575	62.677	15.852	7.525	535.2
regions	1	16	8	2	74.132	58.018	16.064	8.636	535.2
regions	1	16	8	3	63.168	46.284	16.841	6.833	535.2
regions	1	16	8	4	69.138	52.547	16.555	6.893	535.2
regions	1	16	8	5	68.591	51.526	17.032	5.18	535.2
regions	1	16	8	6	71.219	54.017	17.171	5.19	535.2
regions	1	16	8	7	70.224	54.115	16.07	7.233	535.2
regions	1	16	8	8	72.207	56.307	15.859	7.234	535.2
regions	1	16	8	9	70.239	53.48	16.724	6.683	535.2
regions	1	16	8	10	67.75	50.579	17.107	5.851	535.2
regions	1	16	8	11	66.639	49.677	16.886	26.139	535.2
regions	1	16	8	12	64.684	47.803	16.839	7.534	535.2
vanilla	1	30	15	1	88.421	64.49	23.882	7.113	983.3
vanilla	1	30	15	2	80.48	57.198	23.203	25.498	983.3
vanilla	1	30	15	3	81.91	58.791	23.066	6.021	983.3
vanilla	1	30	15	4	78.672	55.231	23.392	5.951	983.3
vanilla	1	30	15	5	79.718	56.289	23.376	6.793	983.3
vanilla	1	30	15	6	77.345	54.093	23.2	7.434	983.3
vanilla	1	30	15	7	82.071	58.637	23.374	6.743	983.3
vanilla	1	30	15	8	79.805	57.262	22.487	6.983	983.3
vanilla	1	30	15	9	84.671	61.332	23.262	22.733	983.3
vanilla	1	30	15	10	77.507	54.013	23.432	6.573	983.3
vanilla	1	30	15	11	74.144	50.772	23.312	9.087	983.3
vanilla	1	30	15	12	87.49	64.05	23.386	6.733	983.3
regions	1	30	15	1	107.958	83.264	24.512	31.4	983.3
regions	1	30	15	2	83.689	58.795	24.837	7.955	983.3
regions	1	30	15	3	79.438	54.636	24.751	6.723	983.3
regions	1	30	15	4	79.63	55.03	24.545	10.77	983.3
regions	1	30	15	5	82.075	57.258	24.763	7.604	983.3
regions	1	30	15	6	83.153	58.405	24.686	8.506	983.3
regions	1	30	15	7	81.962	57.222	24.69	8.957	983.3
regions	1	30	15	8	80.595	55.726	24.805	22.102	983.3
regions	1	30	15	9	79.557	54.661	24.85	6.642	983.3
regions	1	30	15	10	82.401	57.457	24.894	6.032	983.3
regions	1	30	15	11	81.776	56.858	24.869	6.562	983.3
regions	1	30	15	12	83.951	59.871	24.03	7.254	983.3
regions	2	1	1	1	51.564	47.439	4.099	4.809	55.1
regions	2	1	1	2	40.962	36.78	4.139	14.508	55.1
regions	2	1	1	3	39.26	35.207	4.026	5.04	55.1
regions	2	1	1	4	39.58	35.559	3.998	4.138	55.1
regions	2	1	1	5	39.069	35.251	3.795	4.399	55.1
regions	2	1	1	6	39.221	35.337	3.862	4.338	55.1
regions	2	1	1	7	38.924	35.169	3.732	4.919	55.1
regions	2	1	1	8	40.178	35.97	4.187	4.539	55.1
regions	2	1	1	9	39.348	35.504	3.822	4.368	55.1
regions	2	1	1	10	38.803	35.105	3.673	5.06	55.1
regions	2	1	1	11	38.633	34.978	3.633	4.147	55.1
regions	2	1	1	12	38.87	34.975	3.871	5.0	55.1
vanilla	2	1	1	1	51.956	47.725	4.205	2.845	55.1
vanilla	2	1	1	2	41.606	37.356	4.199	26.63	55.1
vanilla	2	1	1	3	39.545	35.696	3.823	4.879	55.1
vanilla	2	1	1	4	39.715	35.565	4.126	5.28	55.1
vanilla	2	1	1	5	39.786	35.943	3.818	4.128	55.1
vanilla	2	1	1	6	40.281	36.184	4.074	4.418	55.1
vanilla	2	1	1	7	39.341	35.616	3.706	4.729	55.1
vanilla	2	1	1	8	39.258	35.564	3.659	3.978	55.1
vanilla	2	1	1	9	39.111	35.301	3.787	5.531	55.1
vanilla	2	1	1	10	39.248	35.415	3.816	2.765	55.1
vanilla	2	1	1	11	39.029	35.305	3.706	3.567	55.1
vanilla	2	1	1	12	39.471	35.697	3.753	4.438	55.1
regions	2	4	2	1	56.866	48.835	7.973	32.281	151.1
regions	2	4	2	2	57.487	49.517	7.924	15.819	151.1
regions	2	4	2	3	56.555	48.656	7.87	5.44	151.1
regions	2	4	2	4	56.661	48.872	7.762	4.318	151.1
regions	2	4	2	5	56.328	48.482	7.815	5.51	151.1
regions	2	4	2	6	56.228	48.43	7.768	5.711	151.1
regions	2	4	2	7	54.628	46.796	7.804	6.462	151.1
regions	2	4	2	8	56.523	48.597	7.896	6.011	151.1
regions	2	4	2	9	56.194	48.328	7.836	6.432	151.1
regions	2	4	2	10	55.98	48.044	7.906	6.362	151.1
regions	2	4	2	11	56.169	48.299	7.842	5.31	151.1
regions	2	4	2	12	55.881	48.02	7.834	5.721	151.1
vanilla	2	4	2	1	56.303	48.676	7.593	10.46	151.1
vanilla	2	4	2	2	56.918	49.44	7.434	14.297	151.1
vanilla	2	4	2	3	56.189	48.778	7.367	6.423	151.1
vanilla	2	4	2	4	56.023	48.687	7.3	7.675	151.1
vanilla	2	4	2	5	55.835	48.434	7.372	6.422	151.1
vanilla	2	4	2	6	56.226	48.856	7.339	6.823	151.1
vanilla	2	4	2	7	56.349	48.892	7.415	6.963	151.1
vanilla	2	4	2	8	56.452	48.985	7.433	7.735	151.1
vanilla	2	4	2	9	56.178	48.756	7.39	7.394	151.1
vanilla	2	4	2	10	56.233	48.814	7.389	7.343	151.1
vanilla	2	4	2	11	56.38	48.969	7.382	6.322	151.1
vanilla	2	4	2	12	56.338	48.973	7.337	6.783	151.1
regions	2	8	4	1	68.202	57.744	10.412	10.059	279.1
regions	2	8	4	2	58.434	48.085	10.308	7.865	279.2
regions	2	8	4	3	56.302	45.995	10.273	6.372	279.2
regions	2	8	4	4	76.334	65.991	10.31	6.152	279.2
regions	2	8	4	5	56.559	46.171	10.34	7.384	279.2
regions	2	8	4	6	60.87	50.47	10.361	8.065	279.2
regions	2	8	4	7	57.24	46.738	10.469	6.352	279.2
regions	2	8	4	8	57.439	46.911	10.494	8.396	279.2
regions	2	8	4	9	56.278	45.722	10.522	7.764	279.2
regions	2	8	4	10	56.882	46.306	10.541	7.845	279.2
regions	2	8	4	11	60.285	49.669	10.582	7.905	279.2
regions	2	8	4	12	63.36	52.666	10.658	8.456	279.2
vanilla	2	8	4	1	69.471	59.745	9.685	8.356	279.1
vanilla	2	8	4	2	73.992	64.272	9.675	9.378	279.2
vanilla	2	8	4	3	56.923	46.709	10.166	7.574	279.2
vanilla	2	8	4	4	64.467	54.677	9.749	9.338	279.2
vanilla	2	8	4	5	59.403	49.598	9.768	7.905	279.2
vanilla	2	8	4	6	57.206	47.432	9.74	7.774	279.2
vanilla	2	8	4	7	56.339	46.445	9.858	8.115	279.2
vanilla	2	8	4	8	56.615	46.715	9.864	8.346	279.2
vanilla	2	8	4	9	56.431	46.456	9.922	9.267	279.2
vanilla	2	8	4	10	56.584	46.689	9.854	9.748	279.2
vanilla	2	8	4	11	65.094	55.18	9.877	8.917	279.2
vanilla	2	8	4	12	56.367	46.22	10.096	7.434	279.2
regions	2	16	8	1	74.703	57.583	17.067	7.995	535.2
regions	2	16	8	2	71.236	54.41	16.778	7.955	535.2
regions	2	16	8	3	65.142	48.143	16.954	7.123	535.2
regions	2	16	8	4	63.225	46.147	17.035	6.192	535.2
regions	2	16	8	5	63.967	47.385	16.539	10.65	535.2
regions	2	16	8	6	64.954	47.986	16.93	6.933	535.2
regions	2	16	8	7	66.739	49.733	16.965	7.244	535.2
regions	2	16	8	8	68.733	51.395	17.302	7.364	535.2
regions	2	16	8	9	68.45	51.873	16.523	8.907	535.2
regions	2	16	8	10	71.792	54.791	16.955	6.893	535.2
regions	2	16	8	11	73.701	56.466	16.678	518.318	535.2
regions	2	16	8	12	71.808	55.437	16.33	6.191	535.2
vanilla	2	16	8	1	80.103	65.129	14.927	9.478	535.2
vanilla	2	16	8	2	68.303	51.85	16.403	8.997	535.2
vanilla	2	16	8	3	74.027	57.804	16.18	6.202	535.2
vanilla	2	16	8	4	72.027	55.962	16.028	7.374	535.2
vanilla	2	16	8	5	69.374	53.998	15.336	5.47	535.2
vanilla	2	16	8	6	64.659	49.17	15.448	8.466	535.2
vanilla	2	16	8	7	68.608	52.402	16.175	5.971	535.2
vanilla	2	16	8	8	70.929	53.925	16.973	4.658	535.2
vanilla	2	16	8	9	68.547	52.05	16.463	6.121	535.2
vanilla	2	16	8	10	69.211	52.384	16.79	6.041	535.2
vanilla	2	16	8	11	69.683	53.142	16.278	234.312	535.2
vanilla	2	16	8	12	72.891	57.37	15.482	4.889	535.2
regions	2	30	15	1	99.491	74.298	24.984	36.298	983.3
regions	2	30	15	2	79.833	54.345	25.429	11.592	983.3
regions	2	30	15	3	76.659	51.828	24.771	7.044	983.3
regions	2	30	15	4	85.492	60.895	24.539	8.476	983.3
regions	2	30	15	5	82.531	57.305	25.169	7.123	983.3
regions	2	30	15	6	82.474	56.638	25.771	7.534	983.3
regions	2	30	15	7	81.637	57.144	24.425	9.117	983.3
regions	2	30	15	8	82.937	57.759	25.084	26.369	983.3
regions	2	30	15	9	75.863	51.1	24.692	8.316	983.3
regions	2	30	15	10	81.193	56.014	25.114	8.065	983.3
regions	2	30	15	11	81.781	57.207	24.513	8.286	983.3
regions	2	30	15	12	85.117	60.388	24.676	6.603	983.3
vanilla	2	30	15	1	86.64	63.339	23.223	33.423	983.3
vanilla	2	30	15	2	79.638	56.213	23.358	10.159	983.3
vanilla	2	30	15	3	76.448	53.222	23.169	8.756	983.3
vanilla	2	30	15	4	88.425	65.119	23.255	7.313	983.3
vanilla	2	30	15	5	78.046	54.596	23.394	7.715	983.3
vanilla	2	30	15	6	77.041	53.461	23.534	6.903	983.3
vanilla	2	30	15	7	75.914	52.415	23.45	5.981	983.3
vanilla	2	30	15	8	80.075	56.556	23.459	8.105	983.3
vanilla	2	30	15	9	75.967	52.538	23.361	23.043	983.3
vanilla	2	30	15	10	77.354	53.935	23.368	7.554	983.3
vanilla	2	30	15	11	75.629	52.155	23.416	12.443	983.3
vanilla	2	30	15	12	78.055	54.146	23.86	6.021	983.3
vanilla	3	1	1	1	51.86	47.726	4.094	3.758	55.1
vanilla	3	1	1	2	42.693	38.205	4.432	15.89	55.1
vanilla	3	1	1	3	39.154	35.5	3.626	6.121	55.1
vanilla	3	1	1	4	39.289	35.557	3.711	4.419	55.1
vanilla	3	1	1	5	38.902	35.309	3.57	4.398	55.1
vanilla	3	1	1	6	39.169	35.438	3.709	5.16	55.1
vanilla	3	1	1	7	38.881	35.23	3.628	4.308	55.1
vanilla	3	1	1	8	39.811	35.943	3.843	4.669	55.1
vanilla	3	1	1	9	39.082	35.48	3.578	5.179	55.1
vanilla	3	1	1	10	39.045	35.407	3.615	4.158	55.1
vanilla	3	1	1	11	39.036	35.331	3.682	4.859	55.1
vanilla	3	1	1	12	39.093	35.34	3.727	4.809	55.1
regions	3	1	1	1	51.069	46.845	4.199	3.777	55.1
regions	3	1	1	2	40.515	36.305	4.168	15.289	55.1
regions	3	1	1	3	38.509	34.692	3.788	5.711	55.1
regions	3	1	1	4	38.523	34.615	3.887	4.078	55.1
regions	3	1	1	5	38.322	34.701	3.592	3.327	55.1
regions	3	1	1	6	38.964	35.054	3.882	4.709	55.1
regions	3	1	1	7	38.74	34.932	3.783	4.038	55.1
regions	3	1	1	8	38.749	34.933	3.79	6.663	55.1
regions	3	1	1	9	38.592	34.863	3.705	4.398	55.1
regions	3	1	1	10	39.046	35.11	3.917	3.978	55.1
regions	3	1	1	11	38.745	34.98	3.745	2.765	55.1
regions	3	1	1	12	38.68	34.895	3.763	3.487	55.1
vanilla	3	4	2	1	56.315	48.611	7.674	6.182	151.1
vanilla	3	4	2	2	57.081	49.366	7.67	14.307	151.1
vanilla	3	4	2	3	56.157	48.546	7.58	4.939	151.1
vanilla	3	4	2	4	56.034	48.398	7.606	5.861	151.1
vanilla	3	4	2	5	56.222	48.614	7.579	7.354	151.1
vanilla	3	4	2	6	56.076	48.423	7.624	5.791	151.1
vanilla	3	4	2	7	56.094	48.465	7.6	7.163	151.1
vanilla	3	4	2	8	56.015	48.346	7.641	6.271	151.1
vanilla	3	4	2	9	56.063	48.419	7.614	5.921	151.1
vanilla	3	4	2	10	56.252	48.642	7.582	5.921	151.1
vanilla	3	4	2	11	56.357	48.712	7.617	5.671	151.1
vanilla	3	4	2	12	56.529	48.927	7.573	6.973	151.1
regions	3	4	2	1	56.033	48.167	7.806	32.812	151.1
regions	3	4	2	2	57.539	49.588	7.903	16.541	151.1
regions	3	4	2	3	56.231	48.449	7.748	6.693	151.1
regions	3	4	2	4	55.829	48.055	7.744	5.391	151.1
regions	3	4	2	5	55.4	47.582	7.79	5.932	151.1
regions	3	4	2	6	56.085	48.297	7.759	6.292	151.1
regions	3	4	2	7	55.689	47.849	7.814	4.468	151.1
regions	3	4	2	8	55.965	48.147	7.79	5.892	151.1
regions	3	4	2	9	55.754	47.896	7.829	6.232	151.1
regions	3	4	2	10	55.727	47.888	7.811	6.752	151.1
regions	3	4	2	11	55.763	47.889	7.841	6.492	151.1
regions	3	4	2	12	55.635	47.859	7.748	6.011	151.1
vanilla	3	8	4	1	69.154	59.236	9.857	30.988	279.1
vanilla	3	8	4	2	55.4	45.495	9.855	14.467	279.2
vanilla	3	8	4	3	56.014	46.15	9.83	7.604	279.2
vanilla	3	8	4	4	57.506	47.579	9.895	6.292	279.2
vanilla	3	8	4	5	62.248	52.391	9.825	7.143	279.2
vanilla	3	8	4	6	56.999	46.777	10.19	8.236	279.2
vanilla	3	8	4	7	58.06	48.095	9.932	7.634	279.2
vanilla	3	8	4	8	56.642	46.614	9.996	7.163	279.2
vanilla	3	8	4	9	56.979	46.935	10.004	8.606	279.2
vanilla	3	8	4	10	67.839	57.853	9.953	7.514	279.2
vanilla	3	8	4	11	56.67	46.587	10.048	9.358	279.2
vanilla	3	8	4	12	77.664	67.686	9.945	8.195	279.2
regions	3	8	4	1	70.211	59.897	10.271	5.07	279.1
regions	3	8	4	2	63.04	52.778	10.209	15.359	279.2
regions	3	8	4	3	72.438	62.134	10.267	9.047	279.2
regions	3	8	4	4	64.601	54.241	10.326	5.861	279.2
regions	3	8	4	5	69.546	59.069	10.442	6.512	279.2
regions	3	8	4	6	65.975	55.54	10.399	7.133	279.2
regions	3	8	4	7	57.547	47.013	10.499	7.204	279.2
regions	3	8	4	8	58.001	47.531	10.435	7.494	279.2
regions	3	8	4	9	57.223	46.669	10.52	7.454	279.2
regions	3	8	4	10	56.626	45.957	10.633	7.815	279.2
regions	3	8	4	11	65.151	54.638	10.478	7.634	279.2
regions	3	8	4	12	58.102	47.504	10.565	6.753	279.2
vanilla	3	16	8	1	74.259	58.566	15.642	9.969	535.2
vanilla	3	16	8	2	66.276	50.765	15.466	7.564	535.2
vanilla	3	16	8	3	61.704	45.922	15.743	6.653	535.2
vanilla	3	16	8	4	62.753	47.052	15.663	6.523	535.2
vanilla	3	16	8	5	61.582	45.932	15.613	6.192	535.2
vanilla	3	16	8	6	65.894	50.213	15.643	7.184	535.2
vanilla	3	16	8	7	65.221	49.357	15.813	7.794	535.2
vanilla	3	16	8	8	66.073	49.962	16.056	8.406	535.2
vanilla	3	16	8	9	68.002	51.763	16.193	9.127	535.2
vanilla	3	16	8	10	62.684	46.339	16.304	7.133	535.2
vanilla	3	16	8	11	79.834	63.642	16.151	7.554	535.2
vanilla	3	16	8	12	67.919	51.833	15.594	458.996	535.2
regions	3	16	8	1	77.249	61.569	15.61	32.722	535.2
regions	3	16	8	2	71.878	54.695	17.133	8.436	535.2
regions	3	16	8	3	74.024	57.649	16.332	6.522	535.2
regions	3	16	8	4	64.969	48.819	16.105	7.655	535.2
regions	3	16	8	5	64.954	47.811	17.1	6.933	535.2
regions	3	16	8	6	66.721	49.792	16.889	7.745	535.2
regions	3	16	8	7	66.945	50.212	16.697	6.151	535.2
regions	3	16	8	8	71.103	53.934	17.128	8.546	535.2
regions	3	16	8	9	66.016	48.915	17.062	7.263	535.2
regions	3	16	8	10	66.22	49.12	17.057	7.494	535.2
regions	3	16	8	11	65.411	47.93	17.077	371.962	535.2
regions	3	16	8	12	64.903	47.807	17.055	6.422	535.2
vanilla	3	30	15	1	94.94	70.719	24.078	30.488	983.3
vanilla	3	30	15	2	95.83	70.375	25.402	10.279	983.3
vanilla	3	30	15	3	84.342	61.005	23.291	6.862	983.3
vanilla	3	30	15	4	78.917	55.379	23.493	7.173	983.3
vanilla	3	30	15	5	80.45	56.534	23.866	6.452	983.3
vanilla	3	30	15	6	82.076	57.938	24.084	7.154	983.3
vanilla	3	30	15	7	81.584	57.961	23.571	6.212	983.3
vanilla	3	30	15	8	82.44	58.414	23.953	23.254	983.3
vanilla	3	30	15	9	81.986	58.099	23.825	7.725	983.3
vanilla	3	30	15	10	75.787	51.285	24.442	8.215	983.3
vanilla	3	30	15	11	78.223	54.693	23.473	6.842	983.3
vanilla	3	30	15	12	76.938	53.393	23.504	7.835	983.3
regions	3	30	15	1	98.67	72.921	25.598	16.932	983.3
regions	3	30	15	2	82.179	54.913	27.195	14.337	983.3
regions	3	30	15	3	80.772	55.739	24.968	6.672	983.3
regions	3	30	15	4	81.941	56.552	25.321	9.328	983.3
regions	3	30	15	5	82.221	57.086	25.063	10.7	983.3
regions	3	30	15	6	82.552	57.671	24.813	9.258	983.3
regions	3	30	15	7	82.357	57.169	25.133	7.865	983.3
regions	3	30	15	8	82.039	56.923	25.041	24.466	983.3
regions	3	30	15	9	91.469	66.391	25.009	7.344	983.3
regions	3	30	15	10	85.179	59.84	25.269	9.949	983.3
regions	3	30	15	11	80.648	55.097	25.498	7.294	983.3
regions	3	30	15	12	91.465	64.676	26.725	6.693	983.3
regions	4	1	1	1	52.065	47.671	4.371	3.035	55.1
regions	4	1	1	2	40.926	36.597	4.288	14.487	55.1
regions	4	1	1	3	39.121	35.035	4.06	5.209	55.1
regions	4	1	1	4	38.734	34.867	3.844	3.526	55.1
regions	4	1	1	5	38.936	35.104	3.808	4.679	55.1
regions	4	1	1	6	38.777	34.835	3.918	4.789	55.1
regions	4	1	1	7	38.547	34.782	3.739	5.921	55.1
regions	4	1	1	8	38.578	34.715	3.839	4.789	55.1
regions	4	1	1	9	38.549	34.797	3.729	4.709	55.1
regions	4	1	1	10	38.636	34.779	3.832	4.659	55.1
regions	4	1	1	11	38.912	35.126	3.763	5.089	55.1
regions	4	1	1	12	39.17	35.201	3.945	4.609	55.1
vanilla	4	1	1	1	51.812	47.662	4.128	2.605	55.1
vanilla	4	1	1	2	41.52	37.391	4.095	10.74	55.1
vanilla	4	1	1	3	39.999	36.154	3.817	3.837	55.1
vanilla	4	1	1	4	39.591	35.74	3.829	4.208	55.1
vanilla	4	1	1	5	39.908	36.17	3.717	3.347	55.1
vanilla	4	1	1	6	39.631	35.78	3.829	4.458	55.1
vanilla	4	1	1	7	39.22	35.575	3.623	4.569	55.1
vanilla	4	1	1	8	39.492	35.73	3.74	4.208	55.1
vanilla	4	1	1	9	39.126	35.444	3.659	4.649	55.1
vanilla	4	1	1	10	39.396	35.649	3.725	4.729	55.1
vanilla	4	1	1	11	39.337	35.524	3.79	4.869	55.1
vanilla	4	1	1	12	39.056	35.246	3.785	6.442	55.1
regions	4	4	2	1	56.364	48.871	7.46	7.855	151.1
regions	4	4	2	2	57.355	49.75	7.551	20.499	151.1
regions	4	4	2	3	56.886	49.339	7.515	6.332	151.1
regions	4	4	2	4	56.142	48.622	7.487	5.951	151.1
regions	4	4	2	5	56.238	48.723	7.486	5.65	151.1
regions	4	4	2	6	55.744	48.34	7.372	5.981	151.1
regions	4	4	2	7	55.629	48.201	7.398	5.871	151.1
regions	4	4	2	8	55.612	48.166	7.418	6.132	151.1
regions	4	4	2	9	55.035	47.564	7.44	7.805	151.1
regions	4	4	2	10	56.17	48.734	7.405	6.311	151.1
regions	4	4	2	11	55.946	48.514	7.399	6.572	151.1
regions	4	4	2	12	55.838	48.393	7.414	6.503	151.1
vanilla	4	4	2	1	56.714	48.92	7.762	9.277	151.1
vanilla	4	4	2	2	57.285	49.476	7.764	14.648	151.1
vanilla	4	4	2	3	56.507	48.746	7.726	6.512	151.1
vanilla	4	4	2	4	56.295	48.656	7.61	6.782	151.1
vanilla	4	4	2	5	56.663	48.957	7.677	7.053	151.1
vanilla	4	4	2	6	56.505	48.801	7.667	7.344	151.1
vanilla	4	4	2	7	56.604	48.871	7.704	8.055	151.1
vanilla	4	4	2	8	56.49	48.813	7.648	6.021	151.1
vanilla	4	4	2	9	56.653	49.018	7.605	7.174	151.1
vanilla	4	4	2	10	56.813	49.092	7.692	6.783	151.1
vanilla	4	4	2	11	57.002	49.271	7.694	7.013	151.1
vanilla	4	4	2	12	56.201	48.551	7.618	6.553	151.1
regions	4	8	4	1	79.76	69.666	10.056	7.203	279.1
regions	4	8	4	2	60.449	50.419	9.985	8.145	279.2
regions	4	8	4	3	62.83	52.761	10.031	7.154	279.2
regions	4	8	4	4	67.373	57.232	10.107	6.392	279.2
regions	4	8	4	5	70.988	60.7	10.253	6.402	279.2
regions	4	8	4	6	58.564	48.319	10.211	6.382	279.2
regions	4	8	4	7	61.696	51.473	10.188	7.284	279.2
regions	4	8	4	8	63.53	53.266	10.229	7.314	279.2
regions	4	8	4	9	58.082	47.832	10.214	7.304	279.2
regions	4	8	4	10	64.674	54.379	10.262	6.853	279.2
regions	4	8	4	11	57.03	46.604	10.389	7.143	279.2
regions	4	8	4	12	57.787	47.416	10.336	6.592	279.2
vanilla	4	8	4	1	80.174	70.541	9.592	7.244	279.1
vanilla	4	8	4	2	62.56	52.964	9.547	15.689	279.2
vanilla	4	8	4	3	74.101	64.45	9.613	7.845	279.2
vanilla	4	8	4	4	60.01	50.405	9.57	6.983	279.2
vanilla	4	8	4	5	68.111	58.496	9.581	7.584	279.2
vanilla	4	8	4	6	56.192	46.457	9.703	7.805	279.2
vanilla	4	8	4	7	66.556	56.811	9.712	8.516	279.2
vanilla	4	8	4	8	56.829	46.942	9.85	8.186	279.2
vanilla	4	8	4	9	58.788	49.099	9.656	7.114	279.2
vanilla	4	8	4	10	55.625	45.841	9.746	8.286	279.2
vanilla	4	8	4	11	77.574	67.816	9.724	7.194	279.2
vanilla	4	8	4	12	56.189	46.084	9.785	295.518	279.2
regions	4	16	8	1	78.696	61.645	16.994	18.685	535.2
regions	4	16	8	2	64.768	48.006	16.706	10.4	535.2
regions	4	16	8	3	64.797	47.229	17.51	7.795	535.2
regions	4	16	8	4	65.947	48.652	17.249	9.177	535.2
regions	4	16	8	5	62.02	44.7	17.277	7.484	535.2
regions	4	16	8	6	63.257	46.347	16.858	6.652	535.2
regions	4	16	8	7	65.743	48.928	16.753	8.416	535.2
regions	4	16	8	8	64.131	47.302	16.786	9.017	535.2
regions	4	16	8	9	68.706	51.89	16.777	5.851	535.2
regions	4	16	8	10	69.784	53.046	16.685	6.292	535.2
regions	4	16	8	11	64.957	47.761	16.828	332.006	535.2
regions	4	16	8	12	66.576	49.672	16.856	5.44	535.2
vanilla	4	16	8	1	74.945	59.232	15.651	27.021	535.2
vanilla	4	16	8	2	64.596	48.972	15.572	8.295	535.2
vanilla	4	16	8	3	62.168	46.444	15.67	7.885	535.2
vanilla	4	16	8	4	65.539	49.903	15.588	9.127	535.2
vanilla	4	16	8	5	66.63	50.876	15.715	7.435	535.2
vanilla	4	16	8	6	68.667	52.337	16.29	8.055	535.2
vanilla	4	16	8	7	62.466	46.078	16.334	7.784	535.2
vanilla	4	16	8	8	62.704	46.431	16.218	9.117	535.2
vanilla	4	16	8	9	61.666	45.532	16.089	9.909	535.2
