# exceed_fraction	latency_ns
1.0	30
0.9689500062613694	40
0.9388641146339078	40
0.9097123897531001	40
0.8814658257473117	40
0.8540963173770408	40
0.8275766320702963	40
0.8018803828262766	40
0.77698200196039	40
0.7528567156644913	40
0.7294805193570228	41
0.7068301537985343	50
0.6848830819488146	50
0.6636174665426099	50
0.643012148361616	50
0.6230466251811244	50
0.6037010313703756	50
0.5849561181263206	50
0.5667932343211247	50
0.5491943079443556	50
0.5321418281213919	50
0.5156188276901592	51
0.49960886631885976	60
0.4840960141478948	60
0.46906483593970666	60
0.454500375720767	60
0.44038814190043196	60
0.4267140928518564	61
0.41346462294062086	70
0.4006265489871693	70
0.38818709714958854	70
0.37613389021367666	70
0.3644549352776552	71
0.35313861181927103	80
0.342173660133414	80
0.3315491701287472	81
0.3212545704722014	90
0.31127961807053306	91
0.3016143878784797	100
0.292249263023372	101
0.28317492523637694	110
0.27438234558085023	110
0.2658627754685741	120
0.2576077379549399	120
0.24960901930441626	120
0.24185866081790838	120
0.23434895091387878	121
0.22707241745534817	130
0.22002182031514395	130
0.2131901441719966	130
0.2065705915303184	131
0.20015657595671676	131
0.19394171552651499	140
0.1879198264737574	140
0.18208491703838273	140
0.17643118150444184	141
0.17095299442342976	150
0.1656449050169821	150
0.1605016317533688	151
0.15551805709238667	160
0.15068922239342408	161
0.14601032298162914	170
0.14147670336727416	170
0.13708385261355818	170
0.13282739984823985	170
0.1287031099146334	171
0.12470687915764178	171
0.12083473134063283	180
0.11708281368909709	180
0.11344739305714936	180
0.10992485221306093	180
0.10651168624012548	180
0.10320449904927861	181
0.1	181
0.09689500062613693	181
0.09388641146339076	190
0.09097123897531002	190
0.08814658257473117	190
0.08540963173770408	190
0.08275766320702961	191
0.08018803828262767	191
0.07769820019603901	191
0.07528567156644912	200
0.07294805193570227	200
0.07068301537985344	200
0.06848830819488146	201
0.06636174665426098	201
0.06430121483616158	210
0.06230466251811245	210
0.06037010313703756	211
0.058495611812632055	220
0.05667932343211246	220
0.05491943079443557	221
0.05321418281213919	230
0.05156188276901592	231
0.04996088663188596	240
0.04840960141478949	241
0.04690648359397067	241
0.0454500375720767	250
0.044038814190043185	251
0.042671409285185646	251
0.04134646229406208	260
0.04006265489871692	260
0.03881870971495884	260
0.03761338902136767	261
0.03644549352776552	261
0.0353138611819271	261
0.03421736601334139	270
0.03315491701287472	270
0.03212545704722014	270
0.031127961807053305	271
0.030161438787847966	271
0.02922492630233721	271
0.028317492523637695	280
0.02743823455808502	280
0.0265862775468574	280
0.025760773795493998	281
0.024960901930441627	281
0.02418586608179084	281
0.023434895091387874	281
0.022707241745534824	290
0.022002182031514394	290
0.02131901441719966	290
0.020657059153031832	291
0.02001565759567168	291
0.0193941715526515	291
0.018791982647375742	300
0.01820849170383827	300
0.01764311815044419	301
0.017095299442342976	301
0.016564490501698212	301
0.016050163175336873	310
0.015551805709238671	310
0.015068922239342409	311
0.014601032298162914	311
0.014147670336727411	320
0.01370838526135582	321
0.013282739984823986	321
0.012870310991463341	330
0.012470687915764176	331
0.012083473134063286	331
0.01170828136890971	340
0.011344739305714936	340
0.01099248522130609	341
0.01065116862401255	341
0.010320449904927862	350
0.010000000000000002	351
0.009689500062613694	351
0.009388641146339076	360
0.009097123897530998	361
0.008814658257473112	361
0.008540963173770412	361
0.008275766320702965	370
0.008018803828262767	371
0.0077698200196039	371
0.007528567156644912	371
0.007294805193570227	380
0.007068301537985341	381
0.0068488308194881425	381
0.006636174665426101	390
0.0064301214836161615	390
0.006230466251811245	391
0.006037010313703756	391
0.0058495611812632055	391
0.0056679323432112455	400
0.005491943079443554	401
0.0053214182812139155	401
0.0051561882769015945	401
0.004996088663188599	410
0.004840960141478949	410
0.004690648359397067	411
0.0045450037572076695	411
0.004403881419004318	411
0.004267140928518562	411
0.004134646229406206	421
0.004006265489871695	421
0.0038818709714958863	421
0.0037613389021367667	421
0.0036445493527765523	430
0.0035313861181927096	431
0.0034217366013341386	431
0.00331549170128747	431
0.0032125457047220123	431
0.0031127961807053323	440
0.003016143878784798	441
0.0029224926302337207	441
0.0028317492523637694	441
0.0027438234558085023	441
0.0026586277546857403	450
0.0025760773795493984	451
0.0024960901930441612	451
0.002418586608179085	451
0.0023434895091387887	451
0.0022707241745534824	451
0.0022002182031514396	461
0.002131901441719966	461
0.0020657059153031832	461
0.0020015657595671673	461
0.001939417155265149	461
0.001879198264737575	470
0.0018208491703838277	471
0.001764311815044419	471
0.0017095299442342977	471
0.001656449050169821	471
0.0016050163175336874	471
0.0015551805709238663	481
0.0015068922239342402	481
0.0014601032298162922	481
0.0014147670336727418	481
0.001370838526135582	481
0.0013282739984823986	491
0.0012870310991463343	491
0.0012470687915764175	491
0.001208347313406328	491
0.0011708281368909704	491
0.0011344739305714942	500
0.0010992485221306095	501
0.001065116862401255	501
0.0010320449904927863	501
0.001	501
0.0009689500062613694	501
0.0009388641146339076	511
0.0009097123897530997	511
0.0008814658257473112	511
0.0008540963173770411	511
0.0008275766320702965	511
0.0008018803828262767	511
0.00077698200196039	511
0.0007528567156644912	521
0.0007294805193570227	521
0.0007068301537985341	521
0.0006848830819488142	521
0.0006636174665426101	521
0.0006430121483616162	521
0.0006230466251811245	521
0.0006037010313703756	531
0.0005849561181263205	531
0.0005667932343211246	531
0.0005491943079443555	531
0.0005321418281213915	531
0.0005156188276901594	531
0.0004996088663188599	531
0.00048409601414789487	531
0.00046906483593970666	531
0.00045450037572076693	541
0.00044038814190043183	541
0.0004267140928518562	541
0.00041346462294062063	541
0.0004006265489871695	541
0.00038818709714958863	541
0.0003761338902136767	541
0.00036445493527765524	541
0.000353138611819271	541
0.0003421736601334139	541
0.000331549170128747	551
0.00032125457047220125	551
0.0003112796180705332	551
0.0003016143878784798	551
0.0002922492630233721	551
0.00028317492523637696	551
0.0002743823455808502	551
0.000265862775468574	551
0.0002576077379549398	551
0.0002496090193044161	551
0.00024185866081790852	551
0.00023434895091387886	561
0.00022707241745534824	561
0.00022002182031514395	561
0.0002131901441719966	561
0.00020657059153031832	561
0.0002001565759567167	561
0.0001939417155265149	561
0.0001879198264737575	561
0.00018208491703838279	561
0.0001764311815044419	571
0.00017095299442342976	571
0.0001656449050169821	571
0.00016050163175336873	571
0.00015551805709238662	571
0.000150689222393424	571
0.00014601032298162923	571
0.0001414767033672742	581
0.0001370838526135582	581
0.00013282739984823985	581
0.00012870310991463342	581
0.00012470687915764174	582
0.0001208347313406328	591
0.00011708281368909703	591
0.00011344739305714942	591
0.00010992485221306096	601
0.00010651168624012551	602
0.00010320449904927862	611
0.0001	611
9.689500062613703e-5	621
9.388641146339076e-5	631
9.097123897531007e-5	632
8.814658257473112e-5	641
8.540963173770412e-5	651
8.275766320702957e-5	671
8.018803828262768e-5	681
7.769820019603893e-5	691
7.528567156644912e-5	721
7.294805193570234e-5	772
7.068301537985341e-5	5901
6.848830819488149e-5	16311
6.636174665426094e-5	157718
6.430121483616162e-5	174289
6.230466251811238e-5	175241
6.037010313703756e-5	178256
5.849561181263211e-5	183826
5.6679323432112456e-5	202452
5.49194307944356e-5	209465
5.321418281213916e-5	212992
5.1561882769015943e-5	220616
4.9960886631885935e-5	223231
4.840960141478949e-5	227148
4.690648359397062e-5	232819
4.5450037572076696e-5	236316
4.4038814190043234e-5	237448
4.267140928518562e-5	241055
4.134646229406211e-5	242327
4.0062654898716905e-5	243459
3.881870971495887e-5	247397
3.761338902136763e-5	248389
3.6445493527765524e-5	252035
3.531386118192713e-5	252978
3.421736601334139e-5	254500
3.3154917012874735e-5	255603
3.212545704722013e-5	256303
3.112796180705332e-5	256855
3.016143878784795e-5	257546
2.922492630233721e-5	258257
2.8317492523637665e-5	258629
2.7438234558085022e-5	259460
2.658627754685743e-5	260191
2.5760773795493983e-5	260552
2.496090193044164e-5	261614
2.4185866081790828e-5	261985
2.3434895091387883e-5	262195
2.2707241745534802e-5	263177
2.2002182031514394e-5	263677
2.1319014417199683e-5	264289
2.0657059153031834e-5	264960
2.0015657595671693e-5	265672
1.939417155265149e-5	266412
1.879198264737575e-5	266694
1.820849170383826e-5	267094
1.764311815044419e-5	267786
1.709529944234296e-5	269449
1.656449050169821e-5	270401
1.605016317533689e-5	270951
1.5551805709238664e-5	272104
1.5068922239342416e-5	273196
1.4601032298162908e-5	274638
1.414767033672742e-5	275510
1.3708385261355807e-5	276121
1.3282739984823985e-5	279497
1.2870310991463354e-5	281311
1.2470687915764176e-5	282503
1.2083473134063293e-5	284056
1.1708281368909704e-5	287252
1.1344739305714943e-5	293464
1.0992485221306085e-5	299314
1.0651168624012552e-5	300246
1.0320449904927852e-5	304836
1.0e-5	305286
9.689500062613703e-6	312079
9.388641146339076e-6	320234
9.097123897531006e-6	321156
8.814658257473112e-6	322017
8.540963173770412e-6	323460
8.275766320702957e-6	324172
8.018803828262767e-6	325344
7.769820019603893e-6	329411
7.528567156644912e-6	341865
7.294805193570234e-6	344350
7.068301537985341e-6	345362
6.84883081948815e-6	346203
6.636174665426095e-6	347736
6.430121483616161e-6	348057
6.230466251811239e-6	349019
6.037010313703756e-6	349220
5.849561181263212e-6	349980
5.6679323432112455e-6	353527
5.49194307944356e-6	358627
5.321418281213916e-6	360059
5.156188276901594e-6	375249
4.996088663188594e-6	388403
4.840960141478949e-6	388403
4.690648359397062e-6	844454
4.545003757207669e-6	897124
4.403881419004323e-6	897124
4.2671409285185625e-6	913694
4.134646229406211e-6	961955
4.006265489871691e-6	961955
3.881870971495886e-6	965212
3.761338902136763e-6	979739
3.644549352776552e-6	979739
3.5313861181927136e-6	987193
3.4217366013341387e-6	987193
3.315491701287474e-6	987624
3.2125457047220125e-6	987624
3.112796180705332e-6	990870
3.016143878784795e-6	990870
2.9224926302337207e-6	992102
2.8317492523637666e-6	992102
2.7438234558085022e-6	1003704
2.658627754685743e-6	1003704
2.5760773795493983e-6	2634302
2.496090193044164e-6	2634302
2.418586608179083e-6	2634302
2.3434895091387885e-6	2819441
2.27072417455348e-6	2819441
2.2002182031514395e-6	2819441
2.131901441719968e-6	3448689
2.0657059153031835e-6	3448689
2.001565759567169e-6	3448689
1.939417155265149e-6	3503874
1.8791982647375751e-6	3503874
1.8208491703838258e-6	3503874
1.764311815044419e-6	3557955
1.709529944234296e-6	3557955
1.656449050169821e-6	3557955
1.605016317533689e-6	3557955
1.5551805709238662e-6	3609412
1.5068922239342417e-6	3609412
1.4601032298162907e-6	3609412
1.4147670336727419e-6	3609412
1.3708385261355808e-6	3639659
1.3282739984823986e-6	3639659
1.2870310991463355e-6	3639659
1.2470687915764174e-6	3639659
1.2083473134063293e-6	3639659
1.1708281368909703e-6	3675888
1.1344739305714942e-6	3675888
1.0992485221306085e-6	3675888
1.0651168624012551e-6	3675888
1.032044990492785e-6	3675888
1.0e-6	3675888
9.689500062613703e-7	3718338
9.388641146339077e-7	3718338
9.097123897531007e-7	3718338
8.814658257473113e-7	3718338
8.540963173770411e-7	3718338
8.275766320702956e-7	3718338
8.018803828262767e-7	3718338
7.769820019603893e-7	3742904
7.528567156644912e-7	3742904
7.294805193570235e-7	3742904
7.068301537985341e-7	3742904
6.848830819488149e-7	3742904
6.636174665426094e-7	3742904
6.430121483616161e-7	3742904
6.230466251811239e-7	3742904
6.037010313703756e-7	3742904
5.849561181263212e-7	3743896
5.667932343211246e-7	3743896
5.491943079443559e-7	3743896
5.321418281213915e-7	3743896
5.156188276901594e-7	3743896
4.996088663188593e-7	3743896
4.840960141478949e-7	3743896
4.690648359397062e-7	3743896
4.5450037572076695e-7	3743896
4.403881419004323e-7	3743896
4.267140928518562e-7	3743896
4.1346462294062107e-7	3743896
4.006265489871691e-7	3743896
3.8818709714958865e-7	3762782
3.761338902136763e-7	3762782
